SignId,Id,X,Y,Z,Retro,UTC
11,2913278,33.7782591,-84.3993784,286.833,0.82,64810.34433
11,2913279,33.778259,-84.3993782,286.748,0.82,64810.34436
11,2913280,33.7782591,-84.3993784,286.665,0.82,64810.3444
11,2913390,33.7782593,-84.3993785,287.168,0.82,64810.35751
11,2913391,33.7782593,-84.3993784,287.084,0.81,64810.35754
11,2913392,33.7782592,-84.3993783,287,0.83,64810.35758
11,2913393,33.7782592,-84.3993783,286.917,0.83,64810.35761
11,2913394,33.7782591,-84.3993783,286.832,0.82,64810.35764
11,2913395,33.7782592,-84.3993783,286.748,0.82,64810.35767
11,2913396,33.7782591,-84.3993783,286.664,0.82,64810.35771
11,2913503,33.7782593,-84.3993783,287.168,0.81,64810.37083
11,2913504,33.7782593,-84.3993784,287.084,0.8,64810.37086
11,2913505,33.7782593,-84.3993784,287.001,0.83,64810.37089
11,2913506,33.7782593,-84.3993783,286.917,0.83,64810.37092
11,2913507,33.7782592,-84.3993783,286.833,0.83,64810.37096
11,2913508,33.7782591,-84.3993781,286.748,0.82,64810.37099
11,2913509,33.7782592,-84.3993782,286.665,0.82,64810.37102
11,2913615,33.7782594,-84.3993784,287.169,0.82,64810.38414
11,2913616,33.7782592,-84.3993782,287.085,0.81,64810.38417
11,2913617,33.7782592,-84.3993782,287.001,0.83,64810.3842
11,2913618,33.7782592,-84.3993782,286.918,0.83,64810.38424
11,2913619,33.7782592,-84.3993781,286.833,0.82,64810.38427
11,2913620,33.7782592,-84.3993781,286.75,0.83,64810.3843
11,2913621,33.7782593,-84.3993783,286.667,0.82,64810.38433
11,2913729,33.7782594,-84.3993784,287.169,0.82,64810.39745
11,2913730,33.7782594,-84.3993783,287.085,0.81,64810.39748
11,2913731,33.7782594,-84.3993784,287.002,0.83,64810.39752
11,2913732,33.7782593,-84.3993781,286.917,0.83,64810.39755
11,2913733,33.7782593,-84.3993782,286.834,0.83,64810.39758
11,2913734,33.7782593,-84.3993783,286.751,0.82,64810.39761
11,2913735,33.7782593,-84.3993782,286.666,0.82,64810.39765
11,2913843,33.7782594,-84.3993783,287.168,0.82,64810.41077
11,2913844,33.7782593,-84.3993782,287.085,0.81,64810.4108
11,2913845,33.7782593,-84.3993782,287.002,0.83,64810.41083
11,2913846,33.7782594,-84.3993784,286.919,0.83,64810.41086
11,2913847,33.7782593,-84.3993783,286.836,0.82,64810.4109
11,2913848,33.7782593,-84.3993782,286.751,0.83,64810.41093
11,2913849,33.7782592,-84.3993781,286.667,0.82,64810.41096
11,2913959,33.7782593,-84.3993783,287.17,0.82,64810.42408
11,2913960,33.7782592,-84.3993782,287.086,0.81,64810.42411
11,2913961,33.7782592,-84.3993782,287.003,0.83,64810.42414
11,2913962,33.7782592,-84.3993782,286.92,0.83,64810.42418
11,2913963,33.7782592,-84.3993782,286.836,0.83,64810.42421
11,2913964,33.7782591,-84.399378,286.752,0.82,64810.42424
11,2913965,33.7782592,-84.3993781,286.669,0.82,64810.42428
11,2914076,33.7782592,-84.3993782,287.169,0.81,64810.43739
11,2914077,33.7782591,-84.399378,287.085,0.82,64810.43743
11,2914078,33.7782592,-84.3993782,287.003,0.83,64810.43746
11,2914079,33.7782591,-84.3993781,286.919,0.83,64810.43749
11,2914080,33.7782592,-84.3993782,286.837,0.82,64810.43752
11,2914081,33.7782592,-84.3993782,286.753,0.82,64810.43756
11,2914082,33.7782592,-84.3993782,286.67,0.82,64810.43759
11,2914192,33.7782591,-84.3993781,287.169,0.81,64810.45071
11,2914193,33.7782591,-84.3993781,287.086,0.81,64810.45074
11,2914194,33.7782591,-84.3993781,287.003,0.83,64810.45077
11,2914195,33.7782591,-84.3993781,286.92,0.83,64810.45081
11,2914196,33.778259,-84.399378,286.836,0.82,64810.45084
11,2914197,33.778259,-84.3993781,286.753,0.83,64810.45087
11,2914198,33.778259,-84.3993781,286.67,0.82,64810.45091
11,2914199,33.778259,-84.399378,286.585,0.7,64810.45094
11,2914309,33.7782591,-84.3993782,287.17,0.82,64810.46402
11,2914310,33.7782591,-84.3993782,287.087,0.81,64810.46406
11,2914311,33.778259,-84.399378,287.004,0.83,64810.46409
11,2914312,33.7782589,-84.3993779,286.92,0.83,64810.46412
11,2914313,33.778259,-84.399378,286.838,0.83,64810.46415
11,2914314,33.778259,-84.3993781,286.755,0.82,64810.46419
11,2914315,33.7782589,-84.399378,286.67,0.83,64810.46422
11,2914316,33.778259,-84.3993781,286.588,0.74,64810.46425
11,2914427,33.778259,-84.3993781,287.17,0.81,64810.47734
11,2914428,33.778259,-84.3993781,287.087,0.81,64810.47737
11,2914429,33.778259,-84.3993781,287.004,0.83,64810.4774
11,2914430,33.778259,-84.3993781,286.921,0.83,64810.47743
11,2914431,33.778259,-84.3993781,286.838,0.83,64810.47747
11,2914432,33.7782589,-84.3993781,286.755,0.82,64810.4775
11,2914433,33.7782589,-84.399378,286.671,0.82,64810.47753
11,2914434,33.7782589,-84.3993781,286.588,0.75,64810.47757
11,2914543,33.7782589,-84.399378,287.17,0.81,64810.49065
11,2914544,33.7782589,-84.3993781,287.087,0.82,64810.49069
11,2914545,33.7782589,-84.399378,287.004,0.83,64810.49072
11,2914546,33.7782589,-84.399378,286.921,0.83,64810.49075
11,2914547,33.7782589,-84.3993781,286.839,0.83,64810.49078
11,2914548,33.7782589,-84.3993781,286.756,0.82,64810.49082
11,2914549,33.7782588,-84.3993779,286.671,0.82,64810.49085
11,2914550,33.7782588,-84.399378,286.588,0.77,64810.49088
11,2914657,33.7782587,-84.3993778,287.253,0.68,64810.50393
11,2914658,33.7782589,-84.3993781,287.171,0.8,64810.50397
11,2914659,33.7782589,-84.3993781,287.089,0.81,64810.504
11,2914660,33.7782588,-84.3993779,287.005,0.83,64810.50403
11,2914661,33.7782588,-84.399378,286.923,0.83,64810.50407
11,2914662,33.7782588,-84.399378,286.84,0.83,64810.5041
11,2914663,33.7782588,-84.399378,286.757,0.82,64810.50413
11,2914664,33.7782588,-84.3993779,286.673,0.82,64810.50416
11,2914665,33.7782588,-84.3993779,286.59,0.78,64810.5042
11,2914772,33.7782588,-84.399378,287.253,0.72,64810.51725
11,2914773,33.7782588,-84.3993781,287.171,0.81,64810.51728
11,2914774,33.7782588,-84.3993781,287.088,0.81,64810.51731
11,2914775,33.7782588,-84.399378,287.006,0.82,64810.51735
11,2914776,33.7782588,-84.399378,286.923,0.83,64810.51738
11,2914777,33.7782588,-84.3993781,286.841,0.83,64810.51741
11,2914778,33.7782587,-84.3993779,286.756,0.82,64810.51744
11,2914779,33.7782587,-84.3993779,286.673,0.83,64810.51748
11,2914780,33.7782588,-84.399378,286.592,0.79,64810.51751
11,2914888,33.7782587,-84.3993779,287.253,0.74,64810.53056
11,2914889,33.7782587,-84.3993779,287.171,0.81,64810.5306
11,2914890,33.7782587,-84.3993779,287.088,0.81,64810.53063
11,2914891,33.7782587,-84.3993779,287.006,0.83,64810.53066
11,2914892,33.7782587,-84.3993779,286.923,0.83,64810.53069
11,2914893,33.7782587,-84.399378,286.841,0.83,64810.53073
11,2914894,33.7782587,-84.399378,286.758,0.82,64810.53076
11,2914895,33.7782587,-84.3993779,286.675,0.82,64810.53079
11,2914896,33.7782586,-84.3993779,286.591,0.8,64810.53083
11,2915005,33.7782587,-84.399378,287.254,0.76,64810.54388
11,2915006,33.7782586,-84.3993779,287.172,0.81,64810.54391
11,2915007,33.7782586,-84.3993779,287.089,0.81,64810.54394
11,2915008,33.7782586,-84.3993779,287.007,0.83,64810.54398
11,2915009,33.7782586,-84.3993778,286.924,0.83,64810.54401
11,2915010,33.7782586,-84.3993779,286.842,0.83,64810.54404
11,2915011,33.7782586,-84.3993778,286.758,0.83,64810.54407
11,2915012,33.7782586,-84.3993779,286.676,0.82,64810.54411
11,2915013,33.7782586,-84.3993779,286.593,0.8,64810.54414
11,2915123,33.7782586,-84.3993778,287.253,0.77,64810.55719
11,2915124,33.7782586,-84.3993779,287.171,0.81,64810.55722
11,2915125,33.7782586,-84.399378,287.089,0.81,64810.55726
11,2915126,33.7782585,-84.3993778,287.007,0.83,64810.55729
11,2915127,33.7782586,-84.3993779,286.925,0.83,64810.55732
11,2915128,33.7782586,-84.399378,286.842,0.83,64810.55736
11,2915129,33.7782585,-84.3993778,286.759,0.82,64810.55739
11,2915130,33.7782585,-84.3993779,286.677,0.82,64810.55742
11,2915131,33.7782586,-84.399378,286.594,0.81,64810.55745
11,2915240,33.7782586,-84.399378,287.254,0.78,64810.57051
11,2915241,33.7782586,-84.3993779,287.172,0.81,64810.57054
11,2915242,33.7782585,-84.3993779,287.089,0.81,64810.57058
11,2915243,33.7782585,-84.3993779,287.007,0.83,64810.57061
11,2915244,33.7782585,-84.3993779,286.925,0.84,64810.57064
11,2915245,33.7782585,-84.3993778,286.842,0.83,64810.57067
11,2915246,33.7782585,-84.3993778,286.76,0.83,64810.57071
11,2915247,33.7782585,-84.3993778,286.677,0.82,64810.57074
11,2915248,33.7782586,-84.399378,286.597,0.82,64810.57077
11,2915358,33.7782585,-84.399378,287.255,0.8,64810.58383
11,2915359,33.7782585,-84.3993779,287.173,0.82,64810.58386
11,2915360,33.7782585,-84.3993779,287.091,0.81,64810.58389
11,2915361,33.7782584,-84.3993778,287.008,0.83,64810.58392
11,2915362,33.7782585,-84.399378,286.927,0.83,64810.58396
11,2915363,33.7782584,-84.3993779,286.844,0.84,64810.58399
11,2915364,33.7782585,-84.3993779,286.762,0.82,64810.58402
11,2915365,33.7782584,-84.3993779,286.68,0.82,64810.58405
11,2915366,33.7782584,-84.3993779,286.597,0.82,64810.58409
11,2915476,33.7782585,-84.399378,287.254,0.8,64810.59714
11,2915477,33.7782584,-84.3993779,287.172,0.81,64810.59717
11,2915478,33.7782584,-84.3993779,287.09,0.82,64810.59721
11,2915479,33.7782584,-84.3993779,287.008,0.83,64810.59724
11,2915480,33.7782584,-84.3993778,286.926,0.83,64810.59727
11,2915481,33.7782583,-84.3993778,286.844,0.84,64810.5973
11,2915482,33.7782584,-84.3993778,286.761,0.82,64810.59734
11,2915483,33.7782583,-84.3993777,286.678,0.82,64810.59737
11,2915484,33.7782584,-84.3993779,286.597,0.82,64810.5974
11,2915593,33.7782584,-84.3993777,287.249,0.81,64810.61046
11,2915594,33.7782585,-84.3993779,287.167,0.81,64810.61049
11,2915595,33.7782584,-84.3993778,287.085,0.82,64810.61052
11,2915596,33.7782583,-84.3993777,287.003,0.83,64810.61056
11,2915597,33.7782584,-84.3993777,286.921,0.83,64810.61059
11,2915598,33.7782583,-84.3993777,286.838,0.84,64810.61062
11,2915599,33.7782583,-84.3993777,286.756,0.82,64810.61065
11,2915600,33.7782583,-84.3993777,286.674,0.82,64810.61069
11,2915601,33.7782583,-84.3993777,286.591,0.82,64810.61072
11,2915709,33.7782585,-84.3993779,287.243,0.81,64810.62377
11,2915710,33.7782586,-84.399378,287.162,0.81,64810.62381
11,2915711,33.7782586,-84.399378,287.08,0.82,64810.62384
11,2915712,33.7782584,-84.3993777,286.997,0.83,64810.62387
11,2915713,33.7782584,-84.3993777,286.916,0.83,64810.6239
11,2915714,33.7782585,-84.3993778,286.834,0.84,64810.62394
11,2915715,33.7782585,-84.3993779,286.753,0.82,64810.62397
11,2915716,33.7782585,-84.3993778,286.67,0.82,64810.624
11,2915717,33.7782584,-84.3993777,286.587,0.81,64810.62404
11,2915825,33.7782586,-84.3993778,287.236,0.82,64810.63709
11,2915826,33.7782585,-84.3993777,287.154,0.81,64810.63712
11,2915827,33.7782586,-84.3993778,287.073,0.82,64810.63715
11,2915828,33.7782585,-84.3993777,286.991,0.83,64810.63719
11,2915829,33.7782585,-84.3993777,286.909,0.83,64810.63722
11,2915830,33.7782585,-84.3993777,286.827,0.83,64810.63725
11,2915831,33.7782585,-84.3993778,286.745,0.82,64810.63728
11,2915832,33.7782584,-84.3993777,286.662,0.82,64810.63732
11,2915833,33.7782584,-84.3993777,286.58,0.82,64810.63735
11,2915943,33.7782585,-84.3993776,287.229,0.82,64810.6504
11,2915944,33.7782586,-84.3993777,287.148,0.81,64810.65044
11,2915945,33.7782585,-84.3993777,287.066,0.82,64810.65047
11,2915946,33.7782585,-84.3993777,286.984,0.83,64810.6505
11,2915947,33.7782586,-84.3993777,286.903,0.84,64810.65054
11,2915948,33.7782586,-84.3993777,286.821,0.84,64810.65057
11,2915949,33.7782586,-84.3993777,286.739,0.82,64810.6506
11,2915950,33.7782585,-84.3993776,286.656,0.82,64810.65063
11,2915951,33.7782585,-84.3993776,286.574,0.82,64810.65067
11,2916058,33.7782587,-84.3993778,287.224,0.82,64810.66372
11,2916059,33.7782586,-84.3993777,287.142,0.81,64810.66375
11,2916060,33.7782586,-84.3993777,287.061,0.82,64810.66378
11,2916061,33.7782586,-84.3993777,286.979,0.82,64810.66382
11,2916062,33.7782587,-84.3993778,286.898,0.83,64810.66385
11,2916063,33.7782586,-84.3993777,286.816,0.83,64810.66388
11,2916064,33.7782586,-84.3993777,286.734,0.82,64810.66392
11,2916065,33.7782585,-84.3993776,286.651,0.82,64810.66395
11,2916066,33.7782585,-84.3993776,286.569,0.82,64810.66398
11,2916173,33.7782587,-84.3993777,287.216,0.82,64810.67703
11,2916174,33.7782587,-84.3993778,287.135,0.82,64810.67707
11,2916175,33.7782587,-84.3993777,287.054,0.82,64810.6771
11,2916176,33.7782587,-84.3993777,286.972,0.82,64810.67713
11,2916177,33.7782587,-84.3993777,286.891,0.83,64810.67716
11,2916178,33.7782586,-84.3993776,286.809,0.83,64810.6772
11,2916179,33.7782586,-84.3993776,286.727,0.82,64810.67723
11,2916180,33.7782587,-84.3993778,286.647,0.82,64810.67726
11,2916181,33.7782586,-84.3993777,286.564,0.82,64810.67729
11,2916287,33.7782588,-84.3993777,287.21,0.82,64810.69035
11,2916288,33.7782588,-84.3993777,287.129,0.81,64810.69038
11,2916289,33.7782588,-84.3993777,287.048,0.82,64810.69042
11,2916290,33.7782587,-84.3993776,286.966,0.83,64810.69045
11,2916291,33.7782587,-84.3993777,286.885,0.83,64810.69048
11,2916292,33.7782587,-84.3993777,286.803,0.83,64810.69051
11,2916293,33.7782587,-84.3993776,286.721,0.82,64810.69055
11,2916294,33.7782587,-84.3993776,286.639,0.82,64810.69058
11,2916295,33.7782587,-84.3993777,286.558,0.82,64810.69061
11,2916402,33.7782589,-84.3993779,287.204,0.82,64810.70366
11,2916403,33.7782589,-84.3993779,287.124,0.81,64810.7037
11,2916404,33.7782588,-84.3993776,287.042,0.82,64810.70373
11,2916405,33.7782588,-84.3993776,286.961,0.82,64810.70376
11,2916406,33.7782588,-84.3993777,286.88,0.82,64810.7038
11,2916407,33.7782588,-84.3993776,286.798,0.83,64810.70383
11,2916408,33.7782589,-84.3993778,286.718,0.82,64810.70386
11,2916409,33.7782588,-84.3993777,286.635,0.82,64810.70389
11,2916410,33.7782587,-84.3993776,286.553,0.82,64810.70393
11,2916411,33.7782586,-84.3993775,286.469,0.7,64810.70396
11,2916516,33.778259,-84.3993778,287.197,0.82,64810.71698
11,2916517,33.7782589,-84.3993777,287.116,0.81,64810.71701
11,2916518,33.7782589,-84.3993777,287.035,0.82,64810.71705
11,2916519,33.7782588,-84.3993775,286.953,0.82,64810.71708
11,2916520,33.7782588,-84.3993775,286.872,0.82,64810.71711
11,2916521,33.7782589,-84.3993777,286.792,0.82,64810.71714
11,2916522,33.7782588,-84.3993776,286.709,0.82,64810.71718
11,2916523,33.7782588,-84.3993776,286.628,0.82,64810.71721
11,2916524,33.7782588,-84.3993776,286.546,0.82,64810.71724
11,2916525,33.7782588,-84.3993776,286.465,0.72,64810.71727
11,2916633,33.778259,-84.3993777,287.19,0.81,64810.7303
11,2916634,33.778259,-84.3993777,287.11,0.81,64810.73033
11,2916635,33.778259,-84.3993778,287.029,0.82,64810.73036
11,2916636,33.7782589,-84.3993776,286.948,0.82,64810.7304
11,2916637,33.7782589,-84.3993776,286.866,0.82,64810.73043
11,2916638,33.7782589,-84.3993776,286.785,0.82,64810.73046
11,2916639,33.7782588,-84.3993775,286.704,0.82,64810.7305
11,2916640,33.7782589,-84.3993776,286.623,0.82,64810.73053
11,2916641,33.7782589,-84.3993776,286.541,0.82,64810.73056
11,2916642,33.7782589,-84.3993777,286.461,0.74,64810.73059
11,2916749,33.7782589,-84.3993775,287.184,0.82,64810.74362
11,2916750,33.7782591,-84.3993777,287.104,0.81,64810.74365
11,2916751,33.778259,-84.3993776,287.023,0.82,64810.74368
11,2916752,33.778259,-84.3993776,286.942,0.82,64810.74371
11,2916753,33.7782589,-84.3993775,286.861,0.82,64810.74375
11,2916754,33.778259,-84.3993777,286.781,0.82,64810.74378
11,2916755,33.7782589,-84.3993775,286.699,0.82,64810.74381
11,2916756,33.7782589,-84.3993776,286.618,0.82,64810.74384
11,2916757,33.7782589,-84.3993776,286.536,0.82,64810.74388
11,2916758,33.7782589,-84.3993776,286.455,0.77,64810.74391
11,2916865,33.7782591,-84.3993776,287.177,0.82,64810.75693
11,2916866,33.778259,-84.3993776,287.097,0.81,64810.75696
11,2916867,33.778259,-84.3993776,287.016,0.82,64810.757
11,2916868,33.7782589,-84.3993774,286.934,0.82,64810.75703
11,2916869,33.778259,-84.3993776,286.855,0.82,64810.75706
11,2916870,33.778259,-84.3993776,286.773,0.82,64810.75709
11,2916871,33.778259,-84.3993776,286.693,0.82,64810.75713
11,2916872,33.778259,-84.3993776,286.611,0.82,64810.75716
11,2916873,33.7782589,-84.3993775,286.529,0.82,64810.75719
11,2916874,33.778259,-84.3993775,286.448,0.77,64810.75723
11,2916981,33.7782591,-84.3993776,287.171,0.81,64810.77025
11,2916982,33.7782591,-84.3993776,287.09,0.81,64810.77028
11,2916983,33.7782591,-84.3993776,287.01,0.82,64810.77031
11,2916984,33.778259,-84.3993774,286.928,0.82,64810.77035
11,2916985,33.7782591,-84.3993777,286.849,0.82,64810.77038
11,2916986,33.778259,-84.3993775,286.767,0.82,64810.77041
11,2916987,33.7782592,-84.3993778,286.688,0.82,64810.77045
11,2916988,33.778259,-84.3993775,286.605,0.82,64810.77048
11,2916989,33.7782589,-84.3993774,286.523,0.82,64810.77051
11,2916990,33.7782591,-84.3993776,286.444,0.78,64810.77054
11,2917095,33.7782592,-84.3993776,287.165,0.81,64810.78357
11,2917096,33.7782592,-84.3993776,287.085,0.81,64810.7836
11,2917097,33.7782592,-84.3993777,287.005,0.82,64810.78363
11,2917098,33.7782591,-84.3993775,286.923,0.82,64810.78366
11,2917099,33.7782593,-84.3993778,286.845,0.82,64810.7837
11,2917100,33.7782591,-84.3993774,286.762,0.82,64810.78373
11,2917101,33.7782591,-84.3993775,286.681,0.82,64810.78376
11,2917102,33.7782591,-84.3993775,286.601,0.82,64810.78379
11,2917103,33.7782591,-84.3993775,286.519,0.82,64810.78383
11,2917104,33.7782592,-84.3993777,286.44,0.78,64810.78386
11,2917210,33.7782592,-84.3993776,287.158,0.82,64810.79688
11,2917211,33.7782592,-84.3993775,287.077,0.81,64810.79691
11,2917212,33.7782592,-84.3993775,286.997,0.82,64810.79695
11,2917213,33.7782592,-84.3993776,286.917,0.82,64810.79698
11,2917214,33.7782592,-84.3993775,286.836,0.83,64810.79701
11,2917215,33.7782591,-84.3993774,286.755,0.83,64810.79705
11,2917216,33.7782591,-84.3993775,286.675,0.82,64810.79708
11,2917217,33.7782592,-84.3993775,286.594,0.82,64810.79711
11,2917218,33.7782593,-84.3993777,286.515,0.82,64810.79714
11,2917219,33.7782591,-84.3993775,286.432,0.79,64810.79718
11,2917325,33.7782593,-84.3993776,287.156,0.81,64810.8102
11,2917326,33.7782593,-84.3993776,287.076,0.81,64810.81023
11,2917327,33.7782593,-84.3993775,286.996,0.82,64810.81027
11,2917328,33.7782593,-84.3993775,286.916,0.82,64810.8103
11,2917329,33.7782593,-84.3993777,286.837,0.82,64810.81033
11,2917330,33.7782593,-84.3993777,286.756,0.83,64810.81037
11,2917331,33.7782592,-84.3993776,286.675,0.82,64810.8104
11,2917332,33.7782593,-84.3993776,286.594,0.82,64810.81043
11,2917333,33.7782592,-84.3993775,286.512,0.82,64810.81046
11,2917334,33.7782592,-84.3993776,286.433,0.79,64810.8105
11,2917440,33.7782594,-84.3993776,287.158,0.81,64810.82352
11,2917441,33.7782594,-84.3993776,287.078,0.81,64810.82355
11,2917442,33.7782594,-84.3993776,286.998,0.81,64810.82358
11,2917443,33.7782593,-84.3993775,286.917,0.82,64810.82362
11,2917444,33.7782593,-84.3993775,286.837,0.83,64810.82365
11,2917445,33.7782593,-84.3993775,286.757,0.83,64810.82368
11,2917446,33.7782593,-84.3993775,286.676,0.82,64810.82372
11,2917447,33.7782593,-84.3993775,286.595,0.82,64810.82375
11,2917448,33.7782593,-84.3993775,286.515,0.82,64810.82378
11,2917449,33.7782593,-84.3993775,286.434,0.8,64810.82381
11,2917555,33.7782594,-84.3993776,287.157,0.81,64810.83684
11,2917556,33.7782594,-84.3993776,287.077,0.81,64810.83687
11,2917557,33.7782594,-84.3993775,286.997,0.82,64810.8369
11,2917558,33.7782593,-84.3993775,286.917,0.82,64810.83693
11,2917559,33.7782594,-84.3993775,286.837,0.83,64810.83697
11,2917560,33.7782593,-84.3993774,286.756,0.83,64810.837
11,2917561,33.7782593,-84.3993774,286.675,0.82,64810.83703
11,2917562,33.7782593,-84.3993775,286.596,0.82,64810.83706
11,2917563,33.7782593,-84.3993775,286.515,0.82,64810.8371
11,2917564,33.7782594,-84.3993776,286.435,0.8,64810.83713
11,2917670,33.7782596,-84.3993778,287.157,0.81,64810.85015
11,2917671,33.7782595,-84.3993776,287.078,0.81,64810.85019
11,2917672,33.7782594,-84.3993775,286.997,0.82,64810.85022
11,2917673,33.7782594,-84.3993774,286.917,0.83,64810.85025
11,2917674,33.7782595,-84.3993776,286.838,0.83,64810.85029
11,2917675,33.7782594,-84.3993775,286.757,0.83,64810.85032
11,2917676,33.7782594,-84.3993775,286.677,0.82,64810.85035
11,2917677,33.7782594,-84.3993775,286.597,0.82,64810.85038
11,2917678,33.7782593,-84.3993774,286.515,0.82,64810.85042
11,2917679,33.7782594,-84.3993775,286.436,0.8,64810.85045
11,2917786,33.7782595,-84.3993775,287.158,0.81,64810.86347
11,2917787,33.7782595,-84.3993775,287.078,0.81,64810.86351
11,2917788,33.7782594,-84.3993774,286.998,0.82,64810.86354
11,2917789,33.7782594,-84.3993774,286.919,0.83,64810.86357
11,2917790,33.7782595,-84.3993775,286.839,0.83,64810.8636
11,2917791,33.7782594,-84.3993775,286.759,0.84,64810.86364
11,2917792,33.7782595,-84.3993776,286.68,0.82,64810.86367
11,2917793,33.7782594,-84.3993774,286.598,0.82,64810.8637
11,2917794,33.7782595,-84.3993775,286.519,0.82,64810.86374
11,2917795,33.7782594,-84.3993775,286.438,0.81,64810.86377
11,2917901,33.7782596,-84.3993776,287.158,0.81,64810.87679
11,2917902,33.7782596,-84.3993776,287.078,0.8,64810.87682
11,2917903,33.7782596,-84.3993775,286.998,0.82,64810.87686
11,2917904,33.7782596,-84.3993775,286.919,0.83,64810.87689
11,2917905,33.7782596,-84.3993776,286.839,0.83,64810.87692
11,2917906,33.7782594,-84.3993773,286.758,0.84,64810.87695
11,2917907,33.7782595,-84.3993774,286.679,0.83,64810.87699
11,2917908,33.7782595,-84.3993775,286.599,0.82,64810.87702
11,2917909,33.7782595,-84.3993775,286.519,0.82,64810.87705
11,2917910,33.7782595,-84.3993775,286.438,0.81,64810.87709
11,2918015,33.7782596,-84.3993775,287.158,0.82,64810.89011
11,2918016,33.7782597,-84.3993776,287.079,0.8,64810.89014
11,2918017,33.7782596,-84.3993775,286.999,0.82,64810.89018
11,2918018,33.7782596,-84.3993775,286.919,0.82,64810.89021
11,2918019,33.7782597,-84.3993777,286.841,0.83,64810.89024
11,2918020,33.7782596,-84.3993775,286.76,0.83,64810.89028
11,2918021,33.7782596,-84.3993776,286.681,0.82,64810.89031
11,2918022,33.7782596,-84.3993775,286.601,0.82,64810.89034
11,2918023,33.7782596,-84.3993775,286.52,0.82,64810.89037
11,2918024,33.7782596,-84.3993775,286.44,0.81,64810.89041
11,2918129,33.7782599,-84.3993778,287.159,0.81,64810.90343
11,2918130,33.7782597,-84.3993775,287.079,0.8,64810.90346
11,2918131,33.7782597,-84.3993776,287,0.82,64810.9035
11,2918132,33.7782597,-84.3993775,286.921,0.83,64810.90353
11,2918133,33.7782596,-84.3993775,286.841,0.82,64810.90356
11,2918134,33.7782597,-84.3993775,286.762,0.83,64810.90359
11,2918135,33.7782596,-84.3993775,286.682,0.82,64810.90363
11,2918136,33.7782596,-84.3993775,286.602,0.82,64810.90366
11,2918137,33.7782596,-84.3993775,286.522,0.82,64810.90369
11,2918138,33.7782597,-84.3993775,286.443,0.81,64810.90372
11,2918243,33.7782598,-84.3993776,287.158,0.8,64810.91675
11,2918244,33.7782598,-84.3993777,287.079,0.8,64810.91678
11,2918245,33.7782597,-84.3993774,286.999,0.82,64810.91681
11,2918246,33.7782597,-84.3993775,286.921,0.83,64810.91685
11,2918247,33.7782597,-84.3993775,286.841,0.82,64810.91688
11,2918248,33.7782597,-84.3993775,286.762,0.83,64810.91691
11,2918249,33.7782598,-84.3993776,286.683,0.83,64810.91695
11,2918250,33.7782597,-84.3993775,286.603,0.82,64810.91698
11,2918251,33.7782597,-84.3993775,286.523,0.82,64810.91701
11,2918252,33.7782597,-84.3993774,286.442,0.81,64810.91704
11,2918357,33.7782599,-84.3993776,287.159,0.81,64810.93007
11,2918358,33.7782598,-84.3993775,287.079,0.8,64810.9301
11,2918359,33.7782598,-84.3993774,287,0.82,64810.93014
11,2918360,33.7782598,-84.3993775,286.921,0.83,64810.93017
11,2918361,33.7782598,-84.3993776,286.843,0.82,64810.9302
11,2918362,33.7782598,-84.3993776,286.763,0.82,64810.93023
11,2918363,33.7782598,-84.3993776,286.685,0.83,64810.93027
11,2918364,33.7782597,-84.3993775,286.603,0.82,64810.9303
11,2918365,33.7782597,-84.3993774,286.523,0.82,64810.93033
11,2918366,33.7782598,-84.3993776,286.445,0.81,64810.93037
11,2918471,33.77826,-84.3993777,287.16,0.81,64810.94339
11,2918472,33.7782598,-84.3993775,287.08,0.81,64810.94342
11,2918473,33.7782599,-84.3993776,287.002,0.82,64810.94346
11,2918474,33.7782598,-84.3993774,286.922,0.83,64810.94349
11,2918475,33.7782599,-84.3993775,286.844,0.82,64810.94352
11,2918476,33.7782599,-84.3993775,286.765,0.82,64810.94356
11,2918477,33.7782599,-84.3993776,286.686,0.82,64810.94359
11,2918478,33.7782599,-84.3993776,286.607,0.82,64810.94362
11,2918479,33.7782598,-84.3993775,286.526,0.82,64810.94365
11,2918480,33.7782598,-84.3993775,286.447,0.81,64810.94369
11,2918586,33.77826,-84.3993776,287.159,0.81,64810.95671
11,2918587,33.7782599,-84.3993775,287.08,0.8,64810.95674
11,2918588,33.77826,-84.3993776,287.002,0.82,64810.95678
11,2918589,33.77826,-84.3993776,286.923,0.83,64810.95681
11,2918590,33.7782599,-84.3993775,286.844,0.82,64810.95684
11,2918591,33.7782599,-84.3993774,286.764,0.82,64810.95688
11,2918592,33.7782599,-84.3993775,286.686,0.83,64810.95691
11,2918593,33.7782599,-84.3993775,286.606,0.82,64810.95694
11,2918594,33.7782599,-84.3993776,286.527,0.82,64810.95697
11,2918595,33.7782599,-84.3993775,286.447,0.81,64810.95701
11,2918700,33.7782601,-84.3993776,287.159,0.81,64810.97003
11,2918701,33.7782601,-84.3993777,287.081,0.81,64810.97007
11,2918702,33.77826,-84.3993775,287.002,0.82,64810.9701
11,2918703,33.7782601,-84.3993776,286.924,0.83,64810.97013
11,2918704,33.77826,-84.3993776,286.845,0.82,64810.97017
11,2918705,33.77826,-84.3993775,286.765,0.83,64810.9702
