SignId,Id,X,Y,Z,Retro,angle,distance,UTC
11,61574,33.7872600,-84.4060865,246.129,0.80,-0.12704,6.778,66095.529
11,61575,33.7872599,-84.4060864,246.060,0.79,-0.13731,6.779,66095.529
11,61576,33.7872600,-84.4060865,245.988,0.79,-0.14758,6.798,66095.530
11,61577,33.7872600,-84.4060864,245.919,0.79,-0.15785,6.803,66095.530
11,61578,33.7872599,-84.4060862,245.852,0.78,-0.16812,6.794,66095.530
11,61579,33.7872599,-84.4060863,245.780,0.77,-0.17839,6.812,66095.530
11,61580,33.7872598,-84.4060859,245.715,0.77,-0.18866,6.793,66095.530
11,61581,33.7872598,-84.4060859,245.645,0.78,-0.19893,6.804,66095.530
11,61582,33.7872597,-84.4060856,245.581,0.78,-0.20919,6.787,66095.530
11,61583,33.7872597,-84.4060856,245.507,0.79,-0.21947,6.812,66095.530
11,61584,33.7872597,-84.4060856,245.435,0.78,-0.22974,6.826,66095.530
11,61585,33.7872597,-84.4060854,245.367,0.79,-0.24001,6.827,66095.530
11,61586,33.7872596,-84.4060852,245.300,0.78,-0.25028,6.826,66095.530
11,61644,33.7872595,-84.4060866,246.145,0.79,-0.12694,6.644,66095.543
11,61645,33.7872595,-84.4060864,246.079,0.79,-0.13720,6.633,66095.543
11,61646,33.7872595,-84.4060864,246.010,0.79,-0.14747,6.643,66095.543
11,61647,33.7872594,-84.4060863,245.942,0.78,-0.15774,6.647,66095.543
11,61648,33.7872594,-84.4060862,245.874,0.78,-0.16801,6.655,66095.543
11,61649,33.7872594,-84.4060861,245.807,0.77,-0.17828,6.651,66095.543
11,61650,33.7872593,-84.4060858,245.743,0.78,-0.18854,6.641,66095.543
11,61651,33.7872593,-84.4060858,245.673,0.78,-0.19881,6.653,66095.543
11,61652,33.7872593,-84.4060859,245.601,0.78,-0.20908,6.677,66095.543
11,61653,33.7872592,-84.4060856,245.537,0.78,-0.21935,6.666,66095.543
11,61654,33.7872593,-84.4060857,245.465,0.78,-0.22962,6.690,66095.543
11,61655,33.7872592,-84.4060855,245.400,0.78,-0.23989,6.685,66095.543
11,61656,33.7872591,-84.4060852,245.334,0.78,-0.25016,6.682,66095.543
11,61657,33.7872591,-84.4060852,245.265,0.77,-0.26043,6.695,66095.543
11,61714,33.7872591,-84.4060867,246.159,0.78,-0.12703,6.517,66095.556
11,61715,33.7872590,-84.4060864,246.097,0.79,-0.13729,6.494,66095.556
11,61716,33.7872590,-84.4060865,246.027,0.78,-0.14756,6.517,66095.556
11,61717,33.7872590,-84.4060864,245.962,0.79,-0.15783,6.514,66095.556
11,61718,33.7872590,-84.4060863,245.894,0.78,-0.16810,6.525,66095.556
11,61719,33.7872590,-84.4060863,245.827,0.78,-0.17837,6.531,66095.556
11,61720,33.7872590,-84.4060862,245.760,0.78,-0.18864,6.536,66095.556
11,61721,33.7872589,-84.4060860,245.695,0.78,-0.19890,6.535,66095.556
11,61722,33.7872588,-84.4060858,245.630,0.78,-0.20917,6.531,66095.556
11,61723,33.7872588,-84.4060857,245.564,0.78,-0.21944,6.538,66095.556
11,61724,33.7872588,-84.4060856,245.498,0.78,-0.22971,6.541,66095.556
11,61725,33.7872588,-84.4060855,245.431,0.78,-0.23998,6.549,66095.556
11,61726,33.7872587,-84.4060854,245.366,0.78,-0.25025,6.550,66095.556
11,61727,33.7872587,-84.4060853,245.298,0.78,-0.26051,6.559,66095.557
11,61781,33.7872586,-84.4060868,246.177,0.72,-0.12702,6.382,66095.569
11,61782,33.7872586,-84.4060866,246.113,0.79,-0.13729,6.374,66095.569
11,61783,33.7872586,-84.4060865,246.049,0.78,-0.14755,6.372,66095.569
11,61784,33.7872586,-84.4060865,245.982,0.79,-0.15782,6.383,66095.570
11,61785,33.7872585,-84.4060863,245.918,0.79,-0.16809,6.384,66095.570
11,61786,33.7872585,-84.4060862,245.853,0.79,-0.17836,6.387,66095.570
11,61787,33.7872585,-84.4060862,245.787,0.78,-0.18862,6.395,66095.570
11,61788,33.7872584,-84.4060860,245.724,0.78,-0.19889,6.390,66095.570
11,61789,33.7872584,-84.4060859,245.660,0.78,-0.20916,6.390,66095.570
11,61790,33.7872584,-84.4060859,245.593,0.79,-0.21943,6.407,66095.570
11,61791,33.7872583,-84.4060857,245.529,0.78,-0.22969,6.405,66095.570
11,61792,33.7872583,-84.4060855,245.465,0.79,-0.23996,6.407,66095.570
11,61793,33.7872582,-84.4060854,245.401,0.78,-0.25023,6.410,66095.570
11,61794,33.7872582,-84.4060852,245.337,0.78,-0.26050,6.414,66095.570
11,61795,33.7872581,-84.4060851,245.273,0.74,-0.27077,6.417,66095.570
11,61853,33.7872581,-84.4060866,246.133,0.79,-0.13718,6.237,66095.583
11,61854,33.7872581,-84.4060866,246.069,0.79,-0.14744,6.243,66095.583
11,61855,33.7872581,-84.4060864,246.007,0.79,-0.15771,6.237,66095.583
11,61856,33.7872580,-84.4060863,245.944,0.79,-0.16797,6.237,66095.583
11,61857,33.7872580,-84.4060863,245.878,0.79,-0.17824,6.252,66095.583
11,61858,33.7872579,-84.4060859,245.822,0.78,-0.18851,6.222,66095.583
11,61859,33.7872579,-84.4060858,245.758,0.78,-0.19877,6.230,66095.583
11,61860,33.7872579,-84.4060859,245.690,0.79,-0.20904,6.256,66095.583
11,61861,33.7872579,-84.4060858,245.626,0.78,-0.21931,6.260,66095.583
11,61862,33.7872578,-84.4060856,245.565,0.76,-0.22958,6.256,66095.583
11,61863,33.7872578,-84.4060855,245.501,0.78,-0.23984,6.264,66095.583
11,61864,33.7872578,-84.4060854,245.437,0.77,-0.25011,6.271,66095.583
11,61865,33.7872578,-84.4060853,245.373,0.78,-0.26038,6.279,66095.583
11,61866,33.7872577,-84.4060853,245.307,0.78,-0.27065,6.291,66095.583
11,61920,33.7872577,-84.4060866,246.153,0.75,-0.13727,6.095,66095.596
11,61921,33.7872576,-84.4060865,246.092,0.78,-0.14753,6.092,66095.596
11,61922,33.7872576,-84.4060865,246.029,0.78,-0.15780,6.101,66095.596
11,61923,33.7872576,-84.4060864,245.967,0.79,-0.16806,6.102,66095.596
11,61924,33.7872576,-84.4060864,245.903,0.79,-0.17833,6.118,66095.596
11,61925,33.7872576,-84.4060862,245.842,0.78,-0.18860,6.116,66095.596
11,61926,33.7872575,-84.4060861,245.781,0.77,-0.19886,6.112,66095.596
11,61927,33.7872575,-84.4060860,245.717,0.78,-0.20913,6.124,66095.596
11,61928,33.7872574,-84.4060859,245.657,0.78,-0.21940,6.121,66095.596
11,61929,33.7872574,-84.4060858,245.593,0.78,-0.22966,6.132,66095.596
11,61930,33.7872574,-84.4060857,245.532,0.77,-0.23993,6.134,66095.596
11,61931,33.7872573,-84.4060855,245.472,0.77,-0.25020,6.131,66095.596
11,61932,33.7872573,-84.4060854,245.409,0.78,-0.26046,6.139,66095.596
11,61933,33.7872573,-84.4060853,245.346,0.78,-0.27073,6.148,66095.597
11,61990,33.7872572,-84.4060865,246.114,0.71,-0.14752,5.956,66095.609
11,61991,33.7872571,-84.4060864,246.053,0.78,-0.15779,5.958,66095.609
11,61992,33.7872571,-84.4060864,245.991,0.78,-0.16805,5.967,66095.610
11,61993,33.7872571,-84.4060863,245.930,0.79,-0.17832,5.973,66095.610
11,61994,33.7872571,-84.4060862,245.870,0.78,-0.18858,5.972,66095.610
11,61995,33.7872571,-84.4060862,245.808,0.78,-0.19885,5.982,66095.610
11,61996,33.7872570,-84.4060860,245.748,0.78,-0.20911,5.982,66095.610
11,61997,33.7872571,-84.4060861,245.683,0.78,-0.21938,6.005,66095.610
11,61998,33.7872570,-84.4060858,245.627,0.77,-0.22965,5.992,66095.610
11,61999,33.7872570,-84.4060858,245.565,0.78,-0.23991,6.001,66095.610
11,62000,33.7872569,-84.4060856,245.507,0.78,-0.25018,5.996,66095.610
11,62001,33.7872569,-84.4060855,245.445,0.78,-0.26045,6.006,66095.610
11,62002,33.7872568,-84.4060854,245.383,0.78,-0.27071,6.017,66095.610
11,62059,33.7872568,-84.4060869,246.071,0.57,-0.15768,5.863,66095.623
11,62060,33.7872567,-84.4060864,246.019,0.79,-0.16794,5.824,66095.623
11,62061,33.7872567,-84.4060865,245.955,0.78,-0.17820,5.852,66095.623
11,62062,33.7872567,-84.4060863,245.898,0.79,-0.18847,5.844,66095.623
11,62063,33.7872566,-84.4060862,245.839,0.79,-0.19873,5.843,66095.623
11,62064,33.7872566,-84.4060862,245.778,0.78,-0.20900,5.856,66095.623
11,62065,33.7872566,-84.4060861,245.719,0.78,-0.21926,5.857,66095.623
11,62066,33.7872566,-84.4060860,245.660,0.78,-0.22953,5.863,66095.623
11,62067,33.7872565,-84.4060858,245.601,0.78,-0.23979,5.865,66095.623
11,62068,33.7872565,-84.4060857,245.542,0.79,-0.25006,5.867,66095.623
11,62069,33.7872564,-84.4060855,245.484,0.78,-0.26032,5.868,66095.623
11,62070,33.7872564,-84.4060855,245.423,0.77,-0.27059,5.880,66095.623
11,62130,33.7872564,-84.4060869,246.037,0.50,-0.16803,5.734,66095.636
11,62131,33.7872562,-84.4060863,245.989,0.76,-0.17829,5.686,66095.636
11,62132,33.7872562,-84.4060863,245.929,0.78,-0.18855,5.703,66095.636
11,62133,33.7872562,-84.4060864,245.868,0.77,-0.19882,5.718,66095.636
11,62134,33.7872561,-84.4060862,245.812,0.78,-0.20908,5.712,66095.636
11,62135,33.7872561,-84.4060861,245.753,0.78,-0.21935,5.722,66095.636
11,62136,33.7872561,-84.4060860,245.697,0.78,-0.22961,5.720,66095.636
11,62137,33.7872561,-84.4060859,245.638,0.78,-0.23988,5.727,66095.636
11,62138,33.7872560,-84.4060857,245.581,0.78,-0.25014,5.729,66095.636
11,62139,33.7872560,-84.4060856,245.525,0.78,-0.26040,5.728,66095.636
11,62140,33.7872560,-84.4060856,245.464,0.76,-0.27067,5.743,66095.636
11,62197,33.7872558,-84.4060866,245.956,0.60,-0.18854,5.585,66095.650
11,62198,33.7872557,-84.4060863,245.903,0.78,-0.19880,5.568,66095.650
11,62199,33.7872557,-84.4060864,245.843,0.78,-0.20907,5.590,66095.650
11,62200,33.7872556,-84.4060859,245.795,0.78,-0.21933,5.556,66095.650
11,62201,33.7872556,-84.4060861,245.732,0.78,-0.22959,5.587,66095.650
11,62202,33.7872556,-84.4060858,245.679,0.78,-0.23985,5.580,66095.650
11,62203,33.7872556,-84.4060859,245.618,0.77,-0.25012,5.598,66095.650
11,62204,33.7872555,-84.4060857,245.562,0.78,-0.26038,5.601,66095.650
11,62205,33.7872555,-84.4060856,245.508,0.74,-0.27065,5.599,66095.650
11,62265,33.7872554,-84.4060868,245.925,0.53,-0.19869,5.483,66095.663
11,62266,33.7872553,-84.4060865,245.875,0.59,-0.20895,5.463,66095.663
11,62267,33.7872553,-84.4060864,245.820,0.59,-0.21921,5.463,66095.663
11,62268,33.7872553,-84.4060864,245.761,0.58,-0.22948,5.481,66095.663
11,62269,33.7872553,-84.4060863,245.706,0.57,-0.23974,5.485,66095.663
11,62270,33.7872552,-84.4060861,245.653,0.58,-0.25000,5.481,66095.663
11,62271,33.7872552,-84.4060860,245.599,0.58,-0.26026,5.481,66095.663
11,62272,33.7872552,-84.4060860,245.539,0.57,-0.27053,5.499,66095.663
12,64153,33.7872649,-84.4061500,245.793,0.77,-0.16808,7.774,66096.062
12,64154,33.7872650,-84.4061500,245.711,0.80,-0.17835,7.789,66096.062
12,64155,33.7872649,-84.4061499,245.632,0.80,-0.18862,7.794,66096.062
12,64156,33.7872649,-84.4061498,245.552,0.81,-0.19890,7.802,66096.062
12,64157,33.7872649,-84.4061497,245.472,0.81,-0.20917,7.807,66096.062
12,64215,33.7872646,-84.4061502,245.812,0.82,-0.16817,7.653,66096.076
12,64216,33.7872645,-84.4061500,245.736,0.81,-0.17844,7.650,66096.076
12,64217,33.7872645,-84.4061499,245.658,0.82,-0.18872,7.653,66096.076
12,64218,33.7872644,-84.4061498,245.579,0.81,-0.19899,7.661,66096.076
12,64219,33.7872645,-84.4061499,245.498,0.82,-0.20926,7.683,66096.076
12,64220,33.7872644,-84.4061496,245.423,0.82,-0.21954,7.672,66096.076
12,64281,33.7872641,-84.4061502,245.836,0.81,-0.16817,7.514,66096.089
12,64282,33.7872641,-84.4061501,245.758,0.81,-0.17844,7.524,66096.089
12,64283,33.7872640,-84.4061500,245.682,0.82,-0.18871,7.523,66096.089
12,64284,33.7872640,-84.4061499,245.605,0.82,-0.19898,7.532,66096.089
12,64285,33.7872639,-84.4061497,245.530,0.81,-0.20925,7.526,66096.089
12,64286,33.7872639,-84.4061496,245.454,0.82,-0.21952,7.529,66096.089
12,64287,33.7872639,-84.4061495,245.377,0.81,-0.22980,7.539,66096.089
12,64350,33.7872638,-84.4061505,245.931,0.79,-0.15779,7.398,66096.102
12,64351,33.7872637,-84.4061503,245.857,0.81,-0.16806,7.389,66096.102
12,64352,33.7872636,-84.4061501,245.784,0.80,-0.17833,7.382,66096.102
12,64353,33.7872636,-84.4061500,245.709,0.81,-0.18860,7.386,66096.102
12,64354,33.7872636,-84.4061500,245.632,0.81,-0.19887,7.396,66096.102
12,64355,33.7872635,-84.4061498,245.557,0.82,-0.20914,7.401,66096.102
12,64356,33.7872635,-84.4061497,245.483,0.82,-0.21941,7.402,66096.102
12,64357,33.7872635,-84.4061497,245.405,0.81,-0.22969,7.420,66096.102
12,64358,33.7872634,-84.4061495,245.330,0.81,-0.23996,7.424,66096.102
12,64418,33.7872633,-84.4061506,245.951,0.81,-0.15788,7.264,66096.115
12,64419,33.7872633,-84.4061504,245.878,0.79,-0.16815,7.262,66096.116
12,64420,33.7872632,-84.4061503,245.804,0.81,-0.17842,7.264,66096.116
12,64421,33.7872632,-84.4061501,245.732,0.81,-0.18869,7.260,66096.116
12,64422,33.7872631,-84.4061499,245.660,0.81,-0.19896,7.253,66096.116
12,64423,33.7872631,-84.4061499,245.584,0.81,-0.20923,7.269,66096.116
12,64424,33.7872629,-84.4061495,245.518,0.81,-0.21950,7.240,66096.116
12,64425,33.7872630,-84.4061497,245.435,0.80,-0.22978,7.282,66096.116
12,64426,33.7872630,-84.4061496,245.362,0.81,-0.24005,7.285,66096.116
12,64427,33.7872630,-84.4061495,245.286,0.81,-0.25032,7.299,66096.116
12,64486,33.7872628,-84.4061505,245.974,0.81,-0.15787,7.120,66096.129
12,64487,33.7872628,-84.4061503,245.903,0.80,-0.16814,7.112,66096.129
12,64488,33.7872629,-84.4061506,245.824,0.80,-0.17841,7.151,66096.129
12,64489,33.7872627,-84.4061502,245.757,0.81,-0.18868,7.123,66096.129
12,64490,33.7872627,-84.4061501,245.683,0.81,-0.19895,7.134,66096.129
12,64491,33.7872627,-84.4061500,245.612,0.81,-0.20922,7.134,66096.129
12,64492,33.7872626,-84.4061498,245.540,0.81,-0.21949,7.134,66096.129
12,64493,33.7872626,-84.4061497,245.468,0.81,-0.22976,7.139,66096.129
12,64494,33.7872625,-84.4061496,245.396,0.81,-0.24004,7.142,66096.129
12,64495,33.7872625,-84.4061494,245.324,0.81,-0.25031,7.147,66096.129
12,64496,33.7872624,-84.4061493,245.251,0.78,-0.26058,7.153,66096.129
12,64555,33.7872624,-84.4061506,245.996,0.80,-0.15776,6.984,66096.142
12,64556,33.7872624,-84.4061505,245.924,0.79,-0.16803,6.987,66096.142
12,64557,33.7872624,-84.4061505,245.852,0.80,-0.17830,6.998,66096.142
12,64558,33.7872623,-84.4061503,245.781,0.81,-0.18857,6.999,66096.142
12,64559,33.7872622,-84.4061501,245.713,0.81,-0.19884,6.987,66096.142
12,64560,33.7872622,-84.4061500,245.641,0.80,-0.20911,6.996,66096.142
12,64561,33.7872621,-84.4061498,245.572,0.80,-0.21938,6.990,66096.142
12,64562,33.7872621,-84.4061497,245.500,0.80,-0.22965,7.000,66096.142
12,64563,33.7872621,-84.4061497,245.428,0.80,-0.23992,7.010,66096.142
12,64564,33.7872620,-84.4061495,245.357,0.80,-0.25019,7.014,66096.142
12,64565,33.7872620,-84.4061494,245.286,0.80,-0.26046,7.019,66096.142
12,64625,33.7872620,-84.4061508,246.012,0.76,-0.15786,6.870,66096.155
12,64626,33.7872619,-84.4061505,245.945,0.80,-0.16812,6.854,66096.155
12,64627,33.7872619,-84.4061505,245.875,0.79,-0.17839,6.861,66096.156
12,64628,33.7872619,-84.4061504,245.805,0.80,-0.18866,6.866,66096.156
12,64629,33.7872618,-84.4061503,245.736,0.80,-0.19893,6.866,66096.156
12,64630,33.7872618,-84.4061502,245.664,0.80,-0.20920,6.878,66096.156
12,64631,33.7872617,-84.4061499,245.599,0.80,-0.21947,6.864,66096.156
12,64632,33.7872617,-84.4061498,245.529,0.80,-0.22974,6.869,66096.156
12,64633,33.7872616,-84.4061496,245.463,0.80,-0.24001,6.859,66096.156
12,64634,33.7872616,-84.4061495,245.391,0.80,-0.25028,6.873,66096.156
12,64635,33.7872615,-84.4061494,245.321,0.79,-0.26055,6.880,66096.156
12,64636,33.7872615,-84.4061494,245.248,0.75,-0.27082,6.897,66096.156
12,64694,33.7872615,-84.4061506,245.967,0.80,-0.16811,6.725,66096.169
12,64695,33.7872615,-84.4061505,245.899,0.79,-0.17838,6.726,66096.169
12,64696,33.7872614,-84.4061505,245.829,0.80,-0.18865,6.733,66096.169
12,64697,33.7872614,-84.4061503,245.761,0.80,-0.19892,6.735,66096.169
12,64698,33.7872613,-84.4061502,245.694,0.80,-0.20919,6.733,66096.169
12,64699,33.7872613,-84.4061501,245.626,0.79,-0.21946,6.736,66096.169
12,64700,33.7872613,-84.4061500,245.556,0.79,-0.22973,6.746,66096.169
12,64701,33.7872612,-84.4061499,245.489,0.80,-0.24000,6.748,66096.169
12,64702,33.7872612,-84.4061497,245.422,0.79,-0.25027,6.746,66096.169
12,64703,33.7872611,-84.4061496,245.351,0.79,-0.26054,6.760,66096.169
12,64704,33.7872611,-84.4061495,245.283,0.81,-0.27081,6.765,66096.169
12,64767,33.7872610,-84.4061506,245.992,0.80,-0.16800,6.576,66096.182
12,64768,33.7872611,-84.4061508,245.919,0.79,-0.17827,6.615,66096.182
12,64769,33.7872610,-84.4061506,245.853,0.80,-0.18854,6.609,66096.182
12,64770,33.7872610,-84.4061505,245.787,0.80,-0.19881,6.607,66096.182
12,64771,33.7872609,-84.4061503,245.720,0.80,-0.20908,6.609,66096.182
12,64772,33.7872609,-84.4061503,245.652,0.80,-0.21935,6.617,66096.182
12,64773,33.7872609,-84.4061502,245.585,0.80,-0.22961,6.622,66096.182
12,64774,33.7872608,-84.4061500,245.520,0.80,-0.23988,6.618,66096.182
12,64775,33.7872608,-84.4061499,245.452,0.80,-0.25015,6.628,66096.182
12,64776,33.7872608,-84.4061498,245.384,0.80,-0.26042,6.637,66096.182
12,64777,33.7872607,-84.4061497,245.315,0.80,-0.27069,6.647,66096.182
12,64778,33.7872606,-84.4061494,245.254,0.76,-0.28096,6.633,66096.182
12,64835,33.7872607,-84.4061510,246.008,0.76,-0.16810,6.479,66096.195
12,64836,33.7872606,-84.4061507,245.945,0.80,-0.17836,6.463,66096.195
12,64837,33.7872606,-84.4061507,245.878,0.78,-0.18863,6.473,66096.195
12,64838,33.7872605,-84.4061505,245.813,0.79,-0.19890,6.475,66096.196
12,64839,33.7872605,-84.4061504,245.748,0.79,-0.20917,6.475,66096.196
12,64840,33.7872604,-84.4061502,245.683,0.79,-0.21943,6.474,66096.196
12,64841,33.7872605,-84.4061503,245.614,0.79,-0.22970,6.494,66096.196
12,64842,33.7872604,-84.4061500,245.553,0.80,-0.23997,6.478,66096.196
12,64843,33.7872603,-84.4061499,245.487,0.79,-0.25024,6.485,66096.196
12,64844,33.7872603,-84.4061498,245.420,0.80,-0.26051,6.496,66096.196
12,64845,33.7872603,-84.4061497,245.352,0.80,-0.27078,6.507,66096.196
12,64846,33.7872602,-84.4061495,245.289,0.79,-0.28105,6.504,66096.196
12,64903,33.7872602,-84.4061508,245.969,0.80,-0.17835,6.332,66096.209
12,64904,33.7872602,-84.4061507,245.903,0.80,-0.18862,6.341,66096.209
12,64905,33.7872601,-84.4061506,245.839,0.79,-0.19889,6.344,66096.209
12,64906,33.7872601,-84.4061504,245.776,0.80,-0.20915,6.339,66096.209
12,64907,33.7872601,-84.4061505,245.709,0.80,-0.21942,6.357,66096.209
12,64908,33.7872600,-84.4061503,245.647,0.79,-0.22969,6.349,66096.209
12,64909,33.7872600,-84.4061502,245.582,0.80,-0.23996,6.357,66096.209
12,64910,33.7872599,-84.4061500,245.519,0.79,-0.25022,6.354,66096.209
12,64911,33.7872599,-84.4061499,245.454,0.80,-0.26049,6.362,66096.209
12,64912,33.7872598,-84.4061498,245.390,0.80,-0.27076,6.367,66096.209
12,64913,33.7872598,-84.4061497,245.323,0.79,-0.28103,6.384,66096.209
12,64914,33.7872598,-84.4061498,245.253,0.53,-0.29130,6.406,66096.209
12,64972,33.7872599,-84.4061513,245.984,0.53,-0.17824,6.244,66096.222
12,64973,33.7872597,-84.4061508,245.929,0.79,-0.18850,6.204,66096.222
12,64974,33.7872597,-84.4061506,245.867,0.79,-0.19877,6.204,66096.222
12,64975,33.7872596,-84.4061505,245.804,0.78,-0.20904,6.207,66096.222
12,64976,33.7872596,-84.4061505,245.740,0.80,-0.21930,6.217,66096.222
12,64977,33.7872596,-84.4061504,245.678,0.79,-0.22957,6.218,66096.222
12,64978,33.7872596,-84.4061503,245.613,0.79,-0.23984,6.228,66096.222
12,64979,33.7872595,-84.4061501,245.551,0.79,-0.25011,6.229,66096.222
12,64980,33.7872595,-84.4061501,245.487,0.79,-0.26037,6.238,66096.222
12,64981,33.7872594,-84.4061499,245.424,0.79,-0.27064,6.243,66096.222
12,64982,33.7872594,-84.4061499,245.359,0.80,-0.28091,6.255,66096.222
12,64983,33.7872594,-84.4061500,245.289,0.53,-0.29118,6.284,66096.222
12,65041,33.7872593,-84.4061508,245.891,0.75,-0.19886,6.082,66096.235
12,65042,33.7872592,-84.4061507,245.830,0.79,-0.20912,6.083,66096.235
12,65043,33.7872592,-84.4061506,245.768,0.79,-0.21939,6.089,66096.236
12,65044,33.7872592,-84.4061505,245.706,0.80,-0.22966,6.092,66096.236
12,65045,33.7872591,-84.4061503,245.645,0.78,-0.23992,6.092,66096.236
12,65046,33.7872591,-84.4061503,245.582,0.79,-0.25019,6.103,66096.236
12,65047,33.7872591,-84.4061502,245.519,0.79,-0.26046,6.112,66096.236
12,65048,33.7872590,-84.4061501,245.457,0.80,-0.27073,6.120,66096.236
12,65049,33.7872590,-84.4061499,245.398,0.79,-0.28099,6.113,66096.236
12,65110,33.7872589,-84.4061510,245.853,0.66,-0.20911,5.972,66096.249
12,65111,33.7872587,-84.4061506,245.798,0.79,-0.21938,5.950,66096.249
12,65112,33.7872587,-84.4061506,245.737,0.79,-0.22964,5.959,66096.249
12,65113,33.7872587,-84.4061506,245.673,0.79,-0.23991,5.978,66096.249
12,65114,33.7872586,-84.4061503,245.618,0.79,-0.25017,5.960,66096.249
12,65115,33.7872586,-84.4061503,245.554,0.79,-0.26044,5.978,66096.249
12,65116,33.7872586,-84.4061501,245.495,0.79,-0.27071,5.979,66096.249
12,65117,33.7872586,-84.4061501,245.433,0.77,-0.28097,5.990,66096.249
12,65178,33.7872585,-84.4061512,245.817,0.58,-0.21926,5.869,66096.262
12,65179,33.7872583,-84.4061507,245.768,0.75,-0.22952,5.826,66096.262
12,65180,33.7872583,-84.4061505,245.710,0.77,-0.23979,5.827,66096.262
12,65181,33.7872583,-84.4061506,245.647,0.76,-0.25006,5.848,66096.262
12,65182,33.7872582,-84.4061505,245.588,0.74,-0.26032,5.853,66096.262
12,65183,33.7872581,-84.4061501,245.534,0.74,-0.27058,5.837,66096.262
12,65184,33.7872582,-84.4061503,245.466,0.71,-0.28086,5.874,66096.262
12,65246,33.7872580,-84.4061511,245.729,0.54,-0.23988,5.747,66096.276
12,65247,33.7872581,-84.4061512,245.664,0.56,-0.25015,5.775,66096.276
13,68458,33.7872660,-84.4062328,246.111,0.51,-0.13733,7.013,66096.954
13,68459,33.7872659,-84.4062326,246.041,0.51,-0.14759,7.007,66096.954
13,68461,33.7872658,-84.4062322,245.901,0.56,-0.16813,6.995,66096.954
13,68462,33.7872657,-84.4062319,245.835,0.63,-0.17840,6.971,66096.954
13,68463,33.7872657,-84.4062318,245.763,0.65,-0.18867,6.983,66096.954
13,68464,33.7872657,-84.4062319,245.688,0.72,-0.19894,7.004,66096.954
13,68465,33.7872655,-84.4062315,245.624,0.74,-0.20921,6.975,66096.954
13,68466,33.7872655,-84.4062313,245.554,0.75,-0.21948,6.979,66096.954
13,68467,33.7872654,-84.4062311,245.485,0.76,-0.22975,6.976,66096.954
13,68528,33.7872653,-84.4062322,246.140,0.78,-0.13731,6.813,66096.967
13,68529,33.7872653,-84.4062322,246.069,0.78,-0.14758,6.830,66096.967
13,68530,33.7872653,-84.4062322,245.998,0.78,-0.15785,6.839,66096.967
13,68531,33.7872653,-84.4062320,245.929,0.78,-0.16812,6.837,66096.967
13,68532,33.7872652,-84.4062319,245.859,0.77,-0.17839,6.840,66096.967
13,68533,33.7872652,-84.4062317,245.792,0.74,-0.18866,6.831,66096.967
13,68534,33.7872652,-84.4062317,245.722,0.76,-0.19893,6.841,66096.967
13,68535,33.7872651,-84.4062315,245.654,0.77,-0.20920,6.839,66096.967
13,68536,33.7872651,-84.4062314,245.584,0.78,-0.21947,6.844,66096.967
13,68537,33.7872650,-84.4062313,245.514,0.78,-0.22974,6.850,66096.967
13,68538,33.7872650,-84.4062311,245.446,0.78,-0.24001,6.850,66096.968
13,68595,33.7872649,-84.4062322,246.160,0.78,-0.13721,6.682,66096.980
13,68596,33.7872649,-84.4062322,246.091,0.78,-0.14747,6.689,66096.981
13,68597,33.7872649,-84.4062322,246.022,0.78,-0.15774,6.698,66096.981
13,68598,33.7872648,-84.4062321,245.953,0.77,-0.16801,6.704,66096.981
13,68599,33.7872648,-84.4062320,245.885,0.76,-0.17828,6.707,66096.981
13,68600,33.7872648,-84.4062319,245.817,0.78,-0.18855,6.707,66096.981
13,68601,33.7872647,-84.4062317,245.750,0.78,-0.19882,6.707,66096.981
13,68602,33.7872647,-84.4062317,245.681,0.76,-0.20909,6.717,66096.981
13,68603,33.7872646,-84.4062315,245.614,0.77,-0.21936,6.714,66096.981
13,68604,33.7872647,-84.4062315,245.543,0.78,-0.22963,6.733,66096.981
13,68605,33.7872646,-84.4062313,245.476,0.78,-0.23989,6.731,66096.981
13,68606,33.7872645,-84.4062311,245.412,0.68,-0.25016,6.722,66096.981
13,68660,33.7872645,-84.4062323,246.178,0.72,-0.13730,6.556,66096.994
13,68661,33.7872645,-84.4062323,246.110,0.78,-0.14757,6.564,66096.994
13,68662,33.7872645,-84.4062323,246.042,0.77,-0.15784,6.574,66096.994
13,68663,33.7872644,-84.4062321,245.977,0.77,-0.16810,6.564,66096.994
13,68664,33.7872644,-84.4062321,245.909,0.77,-0.17837,6.578,66096.994
13,68665,33.7872643,-84.4062319,245.843,0.78,-0.18864,6.573,66096.994
13,68666,33.7872643,-84.4062318,245.777,0.78,-0.19891,6.574,66096.994
13,68667,33.7872643,-84.4062318,245.707,0.77,-0.20918,6.592,66096.994
13,68668,33.7872642,-84.4062316,245.643,0.77,-0.21944,6.584,66096.994
13,68669,33.7872642,-84.4062314,245.578,0.77,-0.22971,6.584,66096.994
13,68670,33.7872641,-84.4062313,245.512,0.77,-0.23998,6.585,66096.994
13,68671,33.7872641,-84.4062312,245.444,0.78,-0.25025,6.594,66096.994
13,68730,33.7872641,-84.4062324,246.131,0.78,-0.14756,6.435,66097.007
13,68731,33.7872640,-84.4062322,246.066,0.78,-0.15783,6.432,66097.007
13,68732,33.7872640,-84.4062321,246.001,0.78,-0.16809,6.432,66097.007
