SignId,Id,X,Y,Z,Retro,UTC,
8,68599,33.7872652,-84.4062317,245.722,49601.00,66096.96738,
8,68600,33.7872651,-84.4062315,245.653,50115.00,66096.96741,
8,68601,33.7872651,-84.4062314,245.584,51143.00,66096.96745,
8,68602,33.7872650,-84.4062313,245.514,51400.00,66096.96748,
8,68603,33.7872650,-84.4062311,245.446,51400.00,66096.96751,
8,68660,33.7872649,-84.4062322,246.160,50886.00,66096.98049,
8,68661,33.7872649,-84.4062322,246.091,51143.00,66096.98053,
8,68662,33.7872649,-84.4062322,246.022,50886.00,66096.98056,
8,68663,33.7872648,-84.4062321,245.953,50115.00,66096.98059,
8,68664,33.7872648,-84.4062320,245.885,49858.00,66096.98062,
8,68665,33.7872648,-84.4062319,245.817,50886.00,66096.98066,
8,68666,33.7872647,-84.4062317,245.750,50886.00,66096.98069,
8,68667,33.7872647,-84.4062317,245.680,49858.00,66096.98072,
8,68668,33.7872646,-84.4062315,245.614,50115.00,66096.98075,
8,68669,33.7872647,-84.4062315,245.542,51143.00,66096.98079,
8,68670,33.7872646,-84.4062313,245.476,50886.00,66096.98082,
8,68671,33.7872645,-84.4062311,245.412,44461.00,66096.98085,
8,68725,33.7872645,-84.4062323,246.178,47545.00,66096.99380,
8,68726,33.7872645,-84.4062323,246.110,51143.00,66096.99383,
8,68727,33.7872645,-84.4062323,246.042,50372.00,66096.99386,
8,68728,33.7872644,-84.4062321,245.977,50115.00,66096.99390,
8,68729,33.7872644,-84.4062321,245.908,50115.00,66096.99393,
8,68730,33.7872643,-84.4062319,245.843,51143.00,66096.99396,
8,68731,33.7872643,-84.4062318,245.777,51400.00,66096.99400,
8,68732,33.7872643,-84.4062318,245.707,50115.00,66096.99403,
8,68733,33.7872642,-84.4062316,245.643,50372.00,66096.99406,
8,68734,33.7872642,-84.4062314,245.577,50372.00,66096.99409,
8,68735,33.7872641,-84.4062313,245.512,50629.00,66096.99413,
8,68736,33.7872641,-84.4062312,245.444,51400.00,66096.99416,
8,68795,33.7872641,-84.4062324,246.131,51400.00,66097.00714,
8,68796,33.7872640,-84.4062322,246.066,50886.00,66097.00717,
8,68797,33.7872640,-84.4062321,246.001,50886.00,66097.00721,
8,68798,33.7872640,-84.4062321,245.935,49601.00,66097.00724,
8,68799,33.7872639,-84.4062320,245.868,50115.00,66097.00727,
8,68800,33.7872638,-84.4062316,245.811,51143.00,66097.00731,
8,68801,33.7872639,-84.4062318,245.737,50886.00,66097.00734,
8,68802,33.7872639,-84.4062318,245.671,51400.00,66097.00737,
8,68803,33.7872637,-84.4062314,245.611,50629.00,66097.00740,
8,68804,33.7872637,-84.4062313,245.546,50115.00,66097.00744,
8,68805,33.7872637,-84.4062313,245.477,51400.00,66097.00747,
8,68806,33.7872637,-84.4062312,245.411,40863.00,66097.00750,
8,68860,33.7872636,-84.4062324,246.154,51657.00,66097.02045,
8,68861,33.7872637,-84.4062325,246.086,49858.00,66097.02048,
8,68862,33.7872636,-84.4062322,246.025,50115.00,66097.02051,
8,68863,33.7872636,-84.4062322,245.960,50372.00,66097.02054,
8,68864,33.7872635,-84.4062321,245.896,49858.00,66097.02058,
8,68865,33.7872635,-84.4062319,245.833,50886.00,66097.02061,
8,68866,33.7872634,-84.4062319,245.768,51914.00,66097.02064,
8,68867,33.7872634,-84.4062317,245.705,49858.00,66097.02068,
8,68868,33.7872633,-84.4062316,245.642,50886.00,66097.02071,
8,68869,33.7872633,-84.4062315,245.578,49858.00,66097.02074,
8,68870,33.7872632,-84.4062313,245.515,49858.00,66097.02077,
8,68871,33.7872632,-84.4062312,245.449,50629.00,66097.02081,
8,68926,33.7872632,-84.4062325,246.173,49087.00,66097.03375,
8,68927,33.7872631,-84.4062323,246.112,49601.00,66097.03378,
8,68928,33.7872630,-84.4062320,246.053,49858.00,66097.03382,
8,68929,33.7872631,-84.4062323,245.984,50115.00,66097.03385,
8,68930,33.7872631,-84.4062321,245.923,50372.00,66097.03388,
8,68931,33.7872631,-84.4062321,245.858,50886.00,66097.03391,
8,68932,33.7872630,-84.4062319,245.797,51400.00,66097.03395,
8,68933,33.7872630,-84.4062318,245.736,49858.00,66097.03398,
8,68934,33.7872629,-84.4062316,245.675,50629.00,66097.03401,
8,68935,33.7872628,-84.4062314,245.614,50372.00,66097.03404,
8,68936,33.7872629,-84.4062316,245.542,49858.00,66097.03408,
8,68937,33.7872629,-84.4062314,245.481,50372.00,66097.03411,
8,68938,33.7872628,-84.4062312,245.421,48830.00,66097.03414,
8,68998,33.7872628,-84.4062325,246.133,50886.00,66097.04709,
8,68999,33.7872627,-84.4062322,246.075,50115.00,66097.04712,
8,69000,33.7872627,-84.4062323,246.011,50372.00,66097.04715,
8,69001,33.7872626,-84.4062322,245.950,50629.00,66097.04719,
8,69002,33.7872626,-84.4062320,245.889,49601.00,66097.04722,
8,69003,33.7872626,-84.4062321,245.824,50629.00,66097.04725,
8,69004,33.7872626,-84.4062319,245.764,50372.00,66097.04728,
8,69005,33.7872625,-84.4062318,245.704,49087.00,66097.04732,
8,69006,33.7872625,-84.4062316,245.644,49858.00,66097.04735,
8,69007,33.7872624,-84.4062315,245.582,49858.00,66097.04738,
8,69008,33.7872624,-84.4062313,245.522,50372.00,66097.04741,
8,69009,33.7872624,-84.4062313,245.457,49858.00,66097.04745,
8,69067,33.7872624,-84.4062326,246.156,50886.00,66097.06039,
8,69068,33.7872623,-84.4062324,246.098,49087.00,66097.06042,
8,69069,33.7872623,-84.4062324,246.037,49601.00,66097.06046,
8,69070,33.7872623,-84.4062323,245.976,50372.00,66097.06049,
8,69071,33.7872623,-84.4062323,245.915,49601.00,66097.06052,
8,69072,33.7872622,-84.4062321,245.856,49858.00,66097.06056,
8,69073,33.7872622,-84.4062320,245.795,50629.00,66097.06059,
8,69074,33.7872621,-84.4062319,245.737,49858.00,66097.06062,
8,69075,33.7872621,-84.4062317,245.677,50115.00,66097.06065,
8,69076,33.7872620,-84.4062316,245.617,50115.00,66097.06069,
8,69077,33.7872620,-84.4062315,245.558,48573.00,66097.06072,
8,69078,33.7872620,-84.4062314,245.495,48830.00,66097.06075,
8,69079,33.7872619,-84.4062313,245.437,50115.00,66097.06078,
8,69135,33.7872619,-84.4062326,246.181,41377.00,66097.07370,
8,69136,33.7872619,-84.4062325,246.122,50115.00,66097.07373,
8,69137,33.7872619,-84.4062325,246.062,50115.00,66097.07376,
8,69138,33.7872618,-84.4062323,246.006,49087.00,66097.07379,
8,69139,33.7872618,-84.4062323,245.945,49087.00,66097.07383,
8,69140,33.7872618,-84.4062322,245.885,49858.00,66097.07386,
8,69141,33.7872618,-84.4062321,245.827,51143.00,66097.07389,
8,69142,33.7872617,-84.4062319,245.770,51400.00,66097.07392,
8,69143,33.7872616,-84.4062318,245.711,48316.00,66097.07396,
8,69144,33.7872617,-84.4062318,245.649,50629.00,66097.07399,
8,69145,33.7872616,-84.4062317,245.591,50372.00,66097.07402,
8,69146,33.7872616,-84.4062316,245.532,49601.00,66097.07405,
8,69147,33.7872615,-84.4062314,245.474,50629.00,66097.07409,
8,69148,33.7872615,-84.4062314,245.412,47288.00,66097.07412,
8,69209,33.7872615,-84.4062325,246.148,50629.00,66097.08703,
8,69210,33.7872614,-84.4062325,246.090,50372.00,66097.08706,
8,69211,33.7872614,-84.4062324,246.033,49601.00,66097.08710,
8,69212,33.7872615,-84.4062325,245.971,50115.00,66097.08713,
8,69213,33.7872614,-84.4062323,245.916,49601.00,66097.08716,
8,69214,33.7872613,-84.4062322,245.858,50629.00,66097.08719,
8,69215,33.7872613,-84.4062321,245.803,50886.00,66097.08723,
8,69216,33.7872613,-84.4062320,245.743,51143.00,66097.08726,
8,69217,33.7872612,-84.4062319,245.687,50372.00,66097.08729,
8,69218,33.7872612,-84.4062318,245.627,50629.00,66097.08732,
8,69219,33.7872612,-84.4062317,245.570,50115.00,66097.08736,
8,69220,33.7872611,-84.4062315,245.514,50115.00,66097.08739,
8,69221,33.7872611,-84.4062314,245.457,50629.00,66097.08742,
8,69278,33.7872611,-84.4062327,246.173,48316.00,66097.10033,
8,69279,33.7872611,-84.4062327,246.115,50115.00,66097.10037,
8,69280,33.7872610,-84.4062325,246.061,48830.00,66097.10040,
8,69281,33.7872610,-84.4062325,246.004,49344.00,66097.10043,
8,69282,33.7872610,-84.4062324,245.948,49344.00,66097.10046,
8,69283,33.7872609,-84.4062322,245.893,49087.00,66097.10050,
8,69284,33.7872609,-84.4062322,245.835,51400.00,66097.10053,
8,69285,33.7872609,-84.4062322,245.777,51400.00,66097.10056,
8,69286,33.7872608,-84.4062320,245.722,50372.00,66097.10059,
8,69287,33.7872607,-84.4062317,245.671,50372.00,66097.10063,
8,69288,33.7872607,-84.4062316,245.617,49344.00,66097.10066,
8,69289,33.7872607,-84.4062318,245.552,49601.00,66097.10069,
8,69290,33.7872607,-84.4062317,245.494,49601.00,66097.10073,
8,69291,33.7872607,-84.4062315,245.439,51143.00,66097.10076,
8,69350,33.7872606,-84.4062327,246.144,51143.00,66097.11367,
8,69351,33.7872606,-84.4062326,246.088,49344.00,66097.11370,
8,69352,33.7872606,-84.4062326,246.031,49087.00,66097.11373,
8,69353,33.7872605,-84.4062324,245.980,50372.00,66097.11376,
8,69354,33.7872605,-84.4062323,245.926,50372.00,66097.11380,
8,69355,33.7872604,-84.4062322,245.872,49858.00,66097.11383,
8,69356,33.7872604,-84.4062322,245.814,51400.00,66097.11386,
8,69357,33.7872604,-84.4062320,245.760,51143.00,66097.11389,
8,69358,33.7872604,-84.4062320,245.702,50372.00,66097.11393,
8,69359,33.7872603,-84.4062319,245.649,50115.00,66097.11396,
8,69360,33.7872603,-84.4062318,245.594,49858.00,66097.11399,
8,69361,33.7872603,-84.4062317,245.538,50115.00,66097.11402,
8,69362,33.7872602,-84.4062315,245.485,51143.00,66097.11406,
8,69363,33.7872602,-84.4062314,245.431,50629.00,66097.11409,
8,69423,33.7872602,-84.4062326,246.173,48059.00,66097.12697,
8,69424,33.7872601,-84.4062325,246.120,50886.00,66097.12700,
8,69425,33.7872601,-84.4062325,246.065,49344.00,66097.12703,
8,69426,33.7872601,-84.4062325,246.011,50629.00,66097.12706,
8,69427,33.7872600,-84.4062323,245.959,50629.00,66097.12710,
8,69428,33.7872600,-84.4062323,245.904,50115.00,66097.12713,
8,69429,33.7872601,-84.4062323,245.848,51143.00,66097.12716,
8,69430,33.7872600,-84.4062321,245.796,51400.00,66097.12719,
8,69431,33.7872600,-84.4062321,245.741,51400.00,66097.12723,
8,69432,33.7872599,-84.4062319,245.690,49858.00,66097.12726,
8,69433,33.7872599,-84.4062319,245.633,50115.00,66097.12729,
8,69434,33.7872598,-84.4062317,245.582,49858.00,66097.12733,
8,69435,33.7872598,-84.4062315,245.531,50886.00,66097.12736,
8,69436,33.7872598,-84.4062317,245.467,50886.00,66097.12739,
8,69437,33.7872598,-84.4062315,245.416,49087.00,66097.12742,
8,69493,33.7872598,-84.4062328,246.146,51400.00,66097.14030,
8,69494,33.7872598,-84.4062328,246.093,51143.00,66097.14033,
8,69495,33.7872597,-84.4062325,246.044,51400.00,66097.14036,
8,69496,33.7872597,-84.4062325,245.990,49858.00,66097.14040,
8,69497,33.7872597,-84.4062325,245.937,49601.00,66097.14043,
8,69498,33.7872596,-84.4062324,245.884,49858.00,66097.14046,
8,69499,33.7872595,-84.4062321,245.837,50886.00,66097.14049,
8,69500,33.7872596,-84.4062322,245.779,51143.00,66097.14053,
8,69501,33.7872595,-84.4062321,245.727,49858.00,66097.14056,
8,69502,33.7872595,-84.4062319,245.678,49601.00,66097.14059,
8,69503,33.7872594,-84.4062319,245.623,49344.00,66097.14062,
8,69504,33.7872594,-84.4062318,245.569,51143.00,66097.14066,
8,69505,33.7872593,-84.4062316,245.521,51143.00,66097.14069,
8,69506,33.7872593,-84.4062314,245.472,51143.00,66097.14072,
8,69507,33.7872593,-84.4062315,245.411,47288.00,66097.14076,
8,69565,33.7872593,-84.4062328,246.176,44461.00,66097.15359,
8,69566,33.7872593,-84.4062327,246.125,51143.00,66097.15363,
8,69567,33.7872593,-84.4062327,246.073,51143.00,66097.15366,
8,69568,33.7872592,-84.4062325,246.024,51143.00,66097.15369,
8,69569,33.7872592,-84.4062325,245.972,51143.00,66097.15373,
8,69570,33.7872592,-84.4062324,245.921,50115.00,66097.15376,
8,69571,33.7872592,-84.4062324,245.869,49087.00,66097.15379,
8,69572,33.7872591,-84.4062322,245.819,48316.00,66097.15382,
8,69573,33.7872592,-84.4062323,245.764,49344.00,66097.15386,
8,69574,33.7872591,-84.4062321,245.714,50115.00,66097.15389,
8,69575,33.7872590,-84.4062319,245.667,50886.00,66097.15392,
8,69576,33.7872590,-84.4062320,245.611,51400.00,66097.15395,
8,69577,33.7872590,-84.4062318,245.562,51143.00,66097.15399,
8,69578,33.7872590,-84.4062318,245.508,51143.00,66097.15402,
8,69579,33.7872589,-84.4062316,245.458,50886.00,66097.15405,
8,69640,33.7872589,-84.4062329,246.101,49087.00,66097.16696,
8,69641,33.7872589,-84.4062328,246.052,48059.00,66097.16699,
8,69642,33.7872589,-84.4062327,246.004,47288.00,66097.16702,
8,69643,33.7872589,-84.4062327,245.951,44461.00,66097.16706,
8,69644,33.7872589,-84.4062327,245.899,40092.00,66097.16709,
