SignId,Id,X,Y,Z,Retro,UTC,R,G,B,H,S,B,pX,pY,
6,1565168,33.7753777,-84.4024980,307.634,0.78,64651.39399,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.286,
6,1565169,33.7753777,-84.4024980,307.566,0.74,64651.39402,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.319,
6,1565180,33.7753778,-84.4024979,306.813,0.71,64651.39438,-1,-1,-1,-1.0,-1.000,-1.000,0.833,0.682,
6,1565181,33.7753777,-84.4024979,306.745,0.74,64651.39442,-1,-1,-1,-1.0,-1.000,-1.000,0.832,0.714,
6,1565182,33.7753777,-84.4024979,306.676,0.73,64651.39445,-1,-1,-1,-1.0,-1.000,-1.000,0.832,0.748,
6,1565183,33.7753776,-84.4024980,306.607,0.74,64651.39448,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.781,
6,1565184,33.7753778,-84.4024979,306.534,0.68,64651.39451,-1,-1,-1,-1.0,-1.000,-1.000,0.833,0.816,
6,1565288,33.7753778,-84.4024981,307.903,0.66,64651.40717,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.157,
6,1565289,33.7753778,-84.4024981,307.835,0.77,64651.40720,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.189,
6,1565290,33.7753777,-84.4024982,307.767,0.78,64651.40724,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.222,
6,1565291,33.7753777,-84.4024982,307.700,0.77,64651.40727,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.254,
6,1565292,33.7753777,-84.4024981,307.632,0.78,64651.40730,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.287,
6,1565293,33.7753776,-84.4024982,307.565,0.76,64651.40734,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.319,
6,1565304,33.7753777,-84.4024980,306.814,0.71,64651.40770,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.681,
6,1565305,33.7753777,-84.4024980,306.746,0.73,64651.40773,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.714,
6,1565306,33.7753777,-84.4024980,306.676,0.71,64651.40776,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.748,
6,1565307,33.7753777,-84.4024980,306.607,0.73,64651.40779,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.781,
6,1565308,33.7753778,-84.4024979,306.536,0.71,64651.40783,-1,-1,-1,-1.0,-1.000,-1.000,0.833,0.815,
6,1565413,33.7753777,-84.4024983,307.901,0.73,64651.42048,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.158,
6,1565414,33.7753777,-84.4024982,307.834,0.77,64651.42052,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.190,
6,1565415,33.7753777,-84.4024983,307.766,0.78,64651.42055,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.223,
6,1565416,33.7753777,-84.4024982,307.699,0.78,64651.42058,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.255,
6,1565417,33.7753777,-84.4024982,307.631,0.78,64651.42061,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.288,
6,1565418,33.7753778,-84.4024982,307.564,0.77,64651.42065,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.320,
6,1565429,33.7753777,-84.4024981,306.815,0.70,64651.42101,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.681,
6,1565430,33.7753777,-84.4024981,306.747,0.75,64651.42104,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.713,
6,1565431,33.7753778,-84.4024980,306.676,0.69,64651.42107,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.748,
6,1565432,33.7753778,-84.4024980,306.606,0.74,64651.42110,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.781,
6,1565433,33.7753778,-84.4024980,306.538,0.73,64651.42114,-1,-1,-1,-1.0,-1.000,-1.000,0.823,0.814,
6,1565538,33.7753778,-84.4024982,307.902,0.74,64651.43380,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.157,
6,1565539,33.7753777,-84.4024983,307.834,0.78,64651.43383,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.190,
6,1565540,33.7753776,-84.4024983,307.766,0.78,64651.43386,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.223,
6,1565541,33.7753776,-84.4024984,307.699,0.77,64651.43389,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.255,
6,1565542,33.7753776,-84.4024983,307.632,0.78,64651.43393,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.287,
6,1565543,33.7753778,-84.4024982,307.564,0.78,64651.43396,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.320,
6,1565544,33.7753778,-84.4024982,307.496,0.66,64651.43399,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.353,
6,1565554,33.7753777,-84.4024982,306.818,0.70,64651.43432,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.679,
6,1565555,33.7753778,-84.4024981,306.747,0.73,64651.43435,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.713,
6,1565557,33.7753776,-84.4024982,306.613,0.73,64651.43442,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.778,
6,1565558,33.7753777,-84.4024981,306.542,0.73,64651.43445,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.812,
6,1565663,33.7753775,-84.4024985,307.900,0.75,64651.44710,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.158,
6,1565664,33.7753775,-84.4024985,307.833,0.78,64651.44713,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.190,
6,1565665,33.7753776,-84.4024984,307.766,0.78,64651.44716,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.223,
6,1565666,33.7753775,-84.4024985,307.699,0.77,64651.44720,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.255,
6,1565667,33.7753777,-84.4024984,307.632,0.78,64651.44723,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.287,
6,1565668,33.7753777,-84.4024983,307.565,0.78,64651.44726,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.319,
6,1565669,33.7753778,-84.4024983,307.497,0.74,64651.44729,-1,-1,-1,-1.0,-1.000,-1.000,0.796,0.352,
6,1565679,33.7753778,-84.4024981,306.818,0.65,64651.44762,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.679,
6,1565680,33.7753775,-84.4024983,306.754,0.72,64651.44765,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.710,
6,1565682,33.7753776,-84.4024982,306.615,0.74,64651.44772,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.777,
6,1565683,33.7753777,-84.4024982,306.545,0.74,64651.44775,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.811,
6,1565684,33.7753778,-84.4024981,306.474,0.64,64651.44779,-1,-1,-1,-1.0,-1.000,-1.000,0.814,0.845,
6,1565788,33.7753775,-84.4024985,307.899,0.75,64651.46042,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.158,
6,1565789,33.7753776,-84.4024985,307.832,0.78,64651.46045,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.191,
6,1565790,33.7753775,-84.4024986,307.765,0.78,64651.46048,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.223,
6,1565791,33.7753777,-84.4024984,307.699,0.78,64651.46052,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.255,
6,1565792,33.7753777,-84.4024984,307.632,0.78,64651.46055,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.287,
6,1565793,33.7753776,-84.4024985,307.565,0.78,64651.46058,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.319,
6,1565794,33.7753777,-84.4024984,307.497,0.74,64651.46061,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.352,
6,1565804,33.7753777,-84.4024983,306.820,0.64,64651.46094,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.678,
6,1565805,33.7753776,-84.4024983,306.755,0.73,64651.46097,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.710,
6,1565807,33.7753777,-84.4024983,306.615,0.73,64651.46104,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.777,
6,1565808,33.7753777,-84.4024983,306.547,0.74,64651.46107,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.810,
6,1565809,33.7753778,-84.4024982,306.475,0.69,64651.46110,-1,-1,-1,-1.0,-1.000,-1.000,0.805,0.844,
6,1565914,33.7753776,-84.4024986,307.899,0.76,64651.47373,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.158,
6,1565915,33.7753777,-84.4024985,307.832,0.78,64651.47376,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.191,
6,1565916,33.7753774,-84.4024986,307.765,0.77,64651.47380,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.223,
6,1565917,33.7753776,-84.4024985,307.698,0.77,64651.47383,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.255,
6,1565918,33.7753776,-84.4024985,307.632,0.78,64651.47386,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.287,
6,1565919,33.7753776,-84.4024985,307.565,0.78,64651.47389,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.319,
6,1565920,33.7753778,-84.4024984,307.497,0.76,64651.47393,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.352,
6,1565930,33.7753777,-84.4024983,306.822,0.64,64651.47425,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.677,
6,1565931,33.7753777,-84.4024984,306.755,0.72,64651.47429,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.710,
6,1565932,33.7753777,-84.4024983,306.685,0.68,64651.47432,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.743,
6,1565933,33.7753776,-84.4024984,306.618,0.73,64651.47435,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.776,
6,1565934,33.7753776,-84.4024984,306.551,0.74,64651.47439,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.808,
6,1565935,33.7753777,-84.4024983,306.478,0.70,64651.47442,-1,-1,-1,-1.0,-1.000,-1.000,0.795,0.843,
6,1566039,33.7753775,-84.4024987,307.899,0.74,64651.48704,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.158,
6,1566040,33.7753776,-84.4024986,307.832,0.78,64651.48708,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.191,
6,1566041,33.7753775,-84.4024986,307.765,0.77,64651.48711,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.223,
6,1566042,33.7753776,-84.4024986,307.699,0.77,64651.48714,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.255,
6,1566043,33.7753776,-84.4024986,307.632,0.78,64651.48717,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.287,
6,1566044,33.7753776,-84.4024986,307.565,0.79,64651.48721,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.319,
6,1566045,33.7753776,-84.4024985,307.499,0.77,64651.48724,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.351,
6,1566055,33.7753778,-84.4024983,306.823,0.69,64651.48757,-1,-1,-1,-1.0,-1.000,-1.000,0.796,0.677,
6,1566056,33.7753777,-84.4024984,306.757,0.72,64651.48760,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.709,
6,1566057,33.7753778,-84.4024983,306.687,0.72,64651.48763,-1,-1,-1,-1.0,-1.000,-1.000,0.796,0.742,
6,1566058,33.7753775,-84.4024985,306.623,0.73,64651.48767,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.773,
6,1566059,33.7753775,-84.4024985,306.555,0.74,64651.48770,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.806,
6,1566060,33.7753777,-84.4024984,306.482,0.68,64651.48773,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.841,
6,1566165,33.7753776,-84.4024987,307.898,0.74,64651.50035,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.159,
6,1566166,33.7753775,-84.4024987,307.831,0.78,64651.50039,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.191,
6,1566167,33.7753775,-84.4024987,307.765,0.77,64651.50042,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.223,
6,1566168,33.7753776,-84.4024987,307.698,0.78,64651.50045,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.255,
6,1566169,33.7753776,-84.4024986,307.632,0.78,64651.50048,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.287,
6,1566170,33.7753776,-84.4024987,307.565,0.78,64651.50052,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.319,
6,1566171,33.7753776,-84.4024986,307.498,0.77,64651.50055,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.352,
6,1566181,33.7753776,-84.4024985,306.827,0.71,64651.50088,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.675,
6,1566182,33.7753776,-84.4024985,306.760,0.72,64651.50091,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.707,
6,1566183,33.7753776,-84.4024985,306.692,0.73,64651.50094,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.740,
6,1566184,33.7753776,-84.4024985,306.623,0.73,64651.50098,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.773,
6,1566185,33.7753777,-84.4024985,306.553,0.74,64651.50101,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.807,
6,1566186,33.7753777,-84.4024984,306.483,0.68,64651.50104,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.841,
6,1566290,33.7753776,-84.4024987,307.897,0.74,64651.51367,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.159,
6,1566291,33.7753774,-84.4024988,307.830,0.77,64651.51370,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.192,
6,1566292,33.7753775,-84.4024988,307.764,0.77,64651.51373,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.224,
6,1566293,33.7753775,-84.4024988,307.698,0.78,64651.51377,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.255,
6,1566294,33.7753775,-84.4024988,307.632,0.78,64651.51380,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.287,
6,1566295,33.7753776,-84.4024987,307.565,0.78,64651.51383,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.319,
6,1566296,33.7753777,-84.4024987,307.498,0.75,64651.51386,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.352,
6,1566306,33.7753777,-84.4024986,306.828,0.72,64651.51419,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.674,
6,1566307,33.7753776,-84.4024986,306.762,0.72,64651.51422,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.706,
6,1566308,33.7753777,-84.4024985,306.692,0.73,64651.51426,-1,-1,-1,-1.0,-1.000,-1.000,0.777,0.740,
6,1566309,33.7753775,-84.4024986,306.627,0.73,64651.51429,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.771,
6,1566310,33.7753776,-84.4024986,306.558,0.74,64651.51432,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.804,
6,1566311,33.7753778,-84.4024984,306.485,0.70,64651.51435,-1,-1,-1,-1.0,-1.000,-1.000,0.786,0.840,
6,1566415,33.7753775,-84.4024989,307.897,0.75,64651.52698,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.159,
6,1566416,33.7753776,-84.4024988,307.831,0.77,64651.52701,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.191,
6,1566417,33.7753775,-84.4024988,307.765,0.77,64651.52704,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.223,
6,1566418,33.7753775,-84.4024988,307.699,0.77,64651.52708,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.255,
6,1566419,33.7753775,-84.4024988,307.632,0.78,64651.52711,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.287,
6,1566420,33.7753777,-84.4024987,307.566,0.78,64651.52714,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.319,
6,1566421,33.7753776,-84.4024987,307.500,0.75,64651.52718,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.351,
6,1566431,33.7753775,-84.4024987,306.834,0.73,64651.52750,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.671,
6,1566432,33.7753777,-84.4024986,306.763,0.72,64651.52754,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.706,
6,1566433,33.7753775,-84.4024987,306.698,0.74,64651.52757,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.737,
6,1566434,33.7753776,-84.4024987,306.629,0.74,64651.52760,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.770,
6,1566435,33.7753776,-84.4024986,306.559,0.73,64651.52763,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.804,
6,1566436,33.7753775,-84.4024986,306.493,0.72,64651.52767,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.836,
6,1566538,33.7753777,-84.4024989,307.963,0.70,64651.54026,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.128,
6,1566539,33.7753775,-84.4024989,307.896,0.77,64651.54029,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.160,
6,1566540,33.7753774,-84.4024989,307.830,0.78,64651.54032,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.192,
6,1566541,33.7753775,-84.4024989,307.764,0.78,64651.54036,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.224,
6,1566542,33.7753774,-84.4024990,307.698,0.77,64651.54039,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.255,
6,1566543,33.7753775,-84.4024989,307.632,0.78,64651.54042,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.287,
6,1566544,33.7753775,-84.4024989,307.566,0.78,64651.54045,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.319,
6,1566545,33.7753777,-84.4024988,307.499,0.74,64651.54049,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.351,
6,1566555,33.7753776,-84.4024987,306.832,0.73,64651.54081,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.672,
6,1566556,33.7753775,-84.4024987,306.766,0.73,64651.54085,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.704,
6,1566557,33.7753776,-84.4024987,306.698,0.74,64651.54088,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.737,
6,1566558,33.7753776,-84.4024987,306.630,0.73,64651.54091,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.770,
6,1566559,33.7753776,-84.4024986,306.561,0.74,64651.54095,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.803,
6,1566560,33.7753776,-84.4024987,306.494,0.74,64651.54098,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.835,
6,1566662,33.7753777,-84.4024989,307.963,0.75,64651.55357,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.128,
6,1566663,33.7753775,-84.4024990,307.895,0.78,64651.55361,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.160,
6,1566664,33.7753775,-84.4024990,307.829,0.77,64651.55364,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.192,
6,1566665,33.7753776,-84.4024989,307.764,0.77,64651.55367,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.224,
6,1566666,33.7753775,-84.4024989,307.698,0.77,64651.55371,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.255,
6,1566667,33.7753776,-84.4024989,307.632,0.78,64651.55374,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.287,
6,1566668,33.7753775,-84.4024989,307.566,0.78,64651.55377,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.319,
6,1566669,33.7753776,-84.4024989,307.500,0.75,64651.55380,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.351,
6,1566678,33.7753777,-84.4024988,306.901,0.61,64651.55410,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.639,
6,1566679,33.7753775,-84.4024988,306.835,0.73,64651.55413,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.671,
6,1566680,33.7753777,-84.4024987,306.766,0.74,64651.55416,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.704,
6,1566681,33.7753775,-84.4024988,306.701,0.74,64651.55420,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.736,
6,1566682,33.7753775,-84.4024988,306.634,0.74,64651.55423,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.768,
6,1566683,33.7753776,-84.4024988,306.565,0.73,64651.55426,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.801,
6,1566684,33.7753776,-84.4024988,306.497,0.74,64651.55429,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.834,
6,1566685,33.7753776,-84.4024987,306.428,0.64,64651.55433,-1,-1,-1,-1.0,-1.000,-1.000,0.758,0.867,
6,1566786,33.7753775,-84.4024991,307.961,0.75,64651.56689,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.129,
6,1566787,33.7753776,-84.4024990,307.896,0.78,64651.56692,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.160,
6,1566788,33.7753774,-84.4024991,307.829,0.78,64651.56695,-1,-1,-1,-1.0,-1.000,-1.000,0.722,0.192,
6,1566789,33.7753774,-84.4024991,307.764,0.77,64651.56699,-1,-1,-1,-1.0,-1.000,-1.000,0.722,0.224,
6,1566790,33.7753775,-84.4024990,307.698,0.77,64651.56702,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.255,
6,1566791,33.7753776,-84.4024989,307.632,0.78,64651.56705,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.287,
6,1566792,33.7753775,-84.4024990,307.567,0.78,64651.56708,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.318,
6,1566793,33.7753776,-84.4024989,307.501,0.77,64651.56712,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.350,
6,1566802,33.7753777,-84.4024988,306.903,0.68,64651.56741,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.638,
6,1566803,33.7753776,-84.4024989,306.838,0.74,64651.56744,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.670,
6,1566804,33.7753776,-84.4024989,306.771,0.74,64651.56748,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.702,
6,1566805,33.7753775,-84.4024989,306.705,0.73,64651.56751,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.734,
6,1566806,33.7753776,-84.4024988,306.635,0.74,64651.56754,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.767,
6,1566807,33.7753775,-84.4024989,306.570,0.74,64651.56758,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.799,
6,1566808,33.7753775,-84.4024988,306.501,0.74,64651.56761,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.832,
6,1566809,33.7753775,-84.4024988,306.432,0.69,64651.56764,-1,-1,-1,-1.0,-1.000,-1.000,0.749,0.865,
6,1566909,33.7753772,-84.4024993,307.958,0.76,64651.58020,-1,-1,-1,-1.0,-1.000,-1.000,0.704,0.130,
6,1566910,33.7753775,-84.4024991,307.894,0.78,64651.58023,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.161,
6,1566911,33.7753773,-84.4024992,307.828,0.78,64651.58027,-1,-1,-1,-1.0,-1.000,-1.000,0.713,0.193,
6,1566912,33.7753774,-84.4024991,307.763,0.78,64651.58030,-1,-1,-1,-1.0,-1.000,-1.000,0.722,0.224,
6,1566913,33.7753774,-84.4024991,307.697,0.77,64651.58033,-1,-1,-1,-1.0,-1.000,-1.000,0.722,0.256,
6,1566914,33.7753775,-84.4024991,307.632,0.78,64651.58036,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.287,
6,1566915,33.7753775,-84.4024991,307.566,0.78,64651.58040,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.319,
6,1566916,33.7753775,-84.4024991,307.501,0.78,64651.58043,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.350,
6,1566917,33.7753776,-84.4024990,307.435,0.72,64651.58046,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.382,
6,1566925,33.7753777,-84.4024989,306.904,0.71,64651.58072,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.638,
6,1566926,33.7753775,-84.4024990,306.840,0.73,64651.58076,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.669,
6,1566927,33.7753775,-84.4024990,306.773,0.74,64651.58079,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.701,
6,1566928,33.7753775,-84.4024989,306.705,0.74,64651.58082,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.734,
6,1566929,33.7753776,-84.4024989,306.637,0.73,64651.58086,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.766,
6,1566930,33.7753775,-84.4024989,306.571,0.73,64651.58089,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.798,
6,1566931,33.7753775,-84.4024989,306.502,0.74,64651.58092,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.831,
6,1566932,33.7753776,-84.4024989,306.434,0.71,64651.58095,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.864,
6,1567032,33.7753774,-84.4024992,307.959,0.76,64651.59352,-1,-1,-1,-1.0,-1.000,-1.000,0.712,0.130,
6,1567033,33.7753776,-84.4024991,307.894,0.78,64651.59355,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.161,
6,1567034,33.7753774,-84.4024992,307.828,0.77,64651.59358,-1,-1,-1,-1.0,-1.000,-1.000,0.712,0.193,
6,1567035,33.7753774,-84.4024992,307.762,0.78,64651.59361,-1,-1,-1,-1.0,-1.000,-1.000,0.712,0.224,
6,1567036,33.7753775,-84.4024992,307.697,0.77,64651.59365,-1,-1,-1,-1.0,-1.000,-1.000,0.712,0.256,
6,1567037,33.7753774,-84.4024992,307.632,0.78,64651.59368,-1,-1,-1,-1.0,-1.000,-1.000,0.712,0.287,
6,1567038,33.7753775,-84.4024991,307.566,0.77,64651.59371,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.319,
6,1567039,33.7753775,-84.4024991,307.501,0.78,64651.59374,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.350,
6,1567040,33.7753776,-84.4024991,307.435,0.75,64651.59378,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.382,
6,1567048,33.7753777,-84.4024989,306.905,0.71,64651.59404,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.637,
6,1567049,33.7753775,-84.4024990,306.841,0.74,64651.59407,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.668,
6,1567050,33.7753776,-84.4024990,306.773,0.74,64651.59410,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.701,
6,1567051,33.7753775,-84.4024990,306.707,0.74,64651.59414,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.733,
6,1567052,33.7753776,-84.4024989,306.639,0.72,64651.59417,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.765,
6,1567053,33.7753775,-84.4024990,306.573,0.74,64651.59420,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.797,
6,1567054,33.7753776,-84.4024989,306.504,0.74,64651.59424,-1,-1,-1,-1.0,-1.000,-1.000,0.740,0.830,
6,1567055,33.7753775,-84.4024990,306.438,0.69,64651.59427,-1,-1,-1,-1.0,-1.000,-1.000,0.731,0.862,
6,1567156,33.7753774,-84.4024993,307.959,0.75,64651.60683,-1,-1,-1,-1.0,-1.000,-1.000,0.703,0.130,
6,1567157,33.7753773,-84.4024993,307.893,0.78,64651.60686,-1,-1,-1,-1.0,-1.000,-1.000,0.704,0.161,
