sign_id,lat,long,alt,index,lidar_lat,lidar_long,lidar_alt,retro,mutcd_code,count
2086,33.91999224,-84.32527724,289.4200163000001,82182,33.91998833,-84.325262061,290.3675,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82183,33.919988402,-84.325262044,289.9378,0.44299999999999995,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82184,33.919988665,-84.32526236300001,289.0785,0.7959999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82185,33.919988918,-84.32526288,288.6483,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82186,33.919988937,-84.32526271,288.2231,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82187,33.919989054,-84.325262009,290.7795,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82188,33.919989150999996,-84.32526206899999,290.3505,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82189,33.919989166,-84.325261886,289.9248,0.45899999999999996,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82190,33.919989412,-84.325262385,289.4941,0.455,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82191,33.919989457,-84.325262288,289.0694,0.8079999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82192,33.919989611,-84.325262517,288.6432,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82193,33.919989685,-84.32526251,288.2193,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82194,33.919989767,-84.325261703,290.7677,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82195,33.919989875,-84.325261795,290.3404,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82196,33.919989995,-84.325261922,289.9141,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82197,33.919990048,-84.325261853,289.4904,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82198,33.919990166999995,-84.32526197899999,289.066,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82199,33.919990338000005,-84.325262259,288.6416,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82200,33.919990368,-84.325262123,288.2205,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82201,33.919990501,-84.325261457,290.7468,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82202,33.919990583,-84.325261473,290.3226,0.812,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82203,33.919990666,-84.325261493,289.8993,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82204,33.919990791,-84.325261635,289.4759,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82205,33.919990927,-84.325261813,289.0534,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82206,33.919991040999996,-84.325261925,288.6322,0.82,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82207,33.919991095,-84.325261861,288.2128,0.816,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82208,33.919991254,-84.325261266,290.7296,0.804,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82209,33.919991278000005,-84.325261115,290.3093,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82210,33.919991392,-84.325261225,289.8872,0.8,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82211,33.919991558,-84.325261491,289.465,0.792,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82212,33.919991636999995,-84.325261501,289.0459,0.784,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82213,33.919991798000005,-84.325261755,288.626,0.773,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82214,33.919991866,-84.32526173,288.2086,0.745,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82215,33.919991925,-84.325260841,290.7191,0.725,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82216,33.919991990999996,-84.32526081,290.2995,0.6779999999999999,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82217,33.919992101,-84.325260914,289.8796,0.49,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82218,33.919992176,-84.325260911,289.4617,0.475,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82219,33.919992238,-84.325260871,289.0447,0.439,D9-18,111
2086,33.91999224,-84.32527724,289.4200163000001,82220,33.919992355,-84.325260996,288.6274,0.41200000000000003,D9-18,111
2113,33.91588384,-84.34433163,293.9486969,76518,33.915868427,-84.344323391,294.3279,0.7609999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76520,33.915869494,-84.344323912,294.8312,0.769,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76521,33.91586954,-84.34432392,294.3269,0.7609999999999999,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76523,33.915870597,-84.34432415100001,294.8319,0.757,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76524,33.915870646,-84.344324223,294.3309,0.765,D/M-UD,49
2113,33.91588384,-84.34433163,293.9486969,76526,33.915871711,-84.34432469,294.8222,0.773,D/M-UD,49
