ObjId,image_name,long,lat,alt
2,610,-85.5136365,35.0046868,225.9
2,611,-85.51360114,35.00465276,225.872
2,612,-85.51356693,35.00461796,225.8
2,613,-85.51353217,35.00458285,225.8
2,614,-85.51349789,35.00454865,225.8
2,615,-85.51346449,35.00451346,225.8
2,616,-85.51343029,35.00447746,225.7324995
2,617,-85.51339735,35.00444146,225.7
2,618,-85.51336495,35.00440546,225.7
2,619,-85.5133327,35.00436963,225.6090007
2,620,-85.51330045,35.00433379,225.6
2,621,-85.51327011,35.00429637,225.6
2,622,-85.51323979,35.00425892,225.5875
2,623,-85.51320948,35.00422147,225.5
2,624,-85.5131796,35.00418402,225.5
2,625,-85.51315037,35.00414639,225.5
2,626,-85.51312073,35.00410894,225.5
2,627,-85.513093,35.00407069,225.4520002
2,628,-85.5130652,35.00403128,225.4
2,629,-85.51303771,35.00399204,225.4
2,630,-85.51301083,35.00395379,225.4
2,631,-85.51298537,35.00391378,225.3229999
2,632,-85.512959,35.00387416,225.3
2,633,-85.51293365,35.00383474,225.3
2,634,-85.51290857,35.00379533,225.2009993
2,635,-85.51288515,35.00375424,225.2
2,636,-85.5128603,35.00371483,225.2
2,637,-85.5128369,35.00367486,225.1780005
2,638,-85.5128135,35.00363346,225.1
2,639,-85.5127901,35.00359269,225.1
2,640,-85.51276737,35.00355214,225.1
2,641,-85.51274486,35.00351164,225.1
2,642,-85.5127224,35.00347081,225.1
2,643,-85.51270189,35.00342922,225.0284997
2,644,-85.51268067,35.00338763,225
2,645,-85.51266054,35.00334623,225
2,646,-85.51264225,35.00330464,225
